"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.582424292E0,3.223464966E0,-7.822227478E0,-1.468283081E1,1.694589891E1
6.592356292E0,3.387161255E0,-7.693115234E0,-1.467363739E1,1.691072197E1
6.602288292E0,3.529907227E0,-7.507621765E0,-1.471347809E1,1.689115351E1
6.612219292E0,3.290519714E0,-7.566925049E0,-1.481053162E1,1.695398836E1
6.622151292E0,3.610153198E0,-7.337692261E0,-1.518203735E1,1.724439596E1
6.632083292E0,3.323478699E0,-7.426666260E0,-1.476247406E1,1.685620131E1
6.642014292E0,3.524063110E0,-7.429473877E0,-1.462640381E1,1.677938590E1
6.651946292E0,3.348159790E0,-7.673103333E0,-1.466206360E1,1.688380282E1
6.661878292E0,3.276191711E0,-7.575439453E0,-1.479995728E1,1.694577972E1
6.671810292E0,3.252151489E0,-7.593902588E0,-1.489600372E1,1.703334297E1
6.681741292E0,3.349388123E0,-7.538345337E0,-1.505338287E1,1.716535427E1
6.691673292E0,3.226432800E0,-7.625000000E0,-1.475084686E1,1.691561340E1
6.701605292E0,3.338172913E0,-7.752822876E0,-1.472316742E1,1.697119088E1
6.711536292E0,3.154411316E0,-7.740318298E0,-1.488133240E1,1.706800785E1
6.721468292E0,3.268074036E0,-7.680709839E0,-1.451158142E1,1.674095597E1
6.731400292E0,3.248733521E0,-7.504829407E0,-1.489491272E1,1.699220877E1
6.741331292E0,3.400375366E0,-7.671821594E0,-1.436792755E1,1.663901263E1
6.751263292E0,3.279426575E0,-7.632514954E0,-1.439376831E1,1.661897979E1
6.761195292E0,3.223083496E0,-7.517906189E0,-1.451011658E1,1.665685036E1
6.771127292E0,3.095237732E0,-7.571609497E0,-1.443296051E1,1.658975937E1
6.781058292E0,3.369651794E0,-7.708816528E0,-1.424446106E1,1.654343001E1
6.790990292E0,3.136306763E0,-7.897857666E0,-1.429743195E1,1.663217172E1
6.800922292E0,3.270019531E0,-7.787460327E0,-1.431815338E1,1.662369039E1
6.810853292E0,3.143165588E0,-7.709884644E0,-1.475979614E1,1.694619111E1
6.820785292E0,3.634994507E0,-7.783325195E0,-1.491848755E1,1.721495300E1
6.830717292E0,3.015197754E0,-7.729034424E0,-1.511042786E1,1.723816755E1
6.840649292E0,3.147476196E0,-7.743118286E0,-1.453882599E1,1.677021015E1
6.850580292E0,2.938552856E0,-7.721740723E0,-1.463748169E1,1.680821950E1
6.860512292E0,3.112976074E0,-7.724082947E0,-1.455433655E1,1.676844625E1
6.870444292E0,3.185150146E0,-7.709304810E0,-1.500563049E1,1.716821216E1
6.880375292E0,3.483459473E0,-7.904205322E0,-1.473194885E1,1.707750768E1
6.890307292E0,3.301521301E0,-7.723472595E0,-1.504337311E1,1.722948479E1
6.900239292E0,3.434516907E0,-7.878379822E0,-1.462516022E1,1.696349275E1
6.910171292E0,3.219108582E0,-7.626754761E0,-1.474346924E1,1.690857574E1
6.920102292E0,3.465576172E0,-7.900054932E0,-1.482916260E1,1.715590713E1
6.930034292E0,3.109176636E0,-7.630783081E0,-1.489070129E1,1.701848450E1
6.939966292E0,3.510940552E0,-7.706588745E0,-1.489233398E1,1.713183660E1
6.949897292E0,3.017044067E0,-7.696334839E0,-1.467871094E1,1.684638476E1
6.959829292E0,3.153251648E0,-7.755691528E0,-1.442701721E1,1.668030493E1
6.969761292E0,3.043945312E0,-7.650291443E0,-1.455758667E1,1.672470902E1
6.979693292E0,3.298614502E0,-7.633560181E0,-1.459386444E1,1.679681452E1
6.989624292E0,2.945983887E0,-7.767097473E0,-1.453115082E1,1.673800969E1
6.999556292E0,3.123130798E0,-7.702079773E0,-1.464459991E1,1.683865450E1
7.009488292E0,3.152557373E0,-7.589210510E0,-1.471978760E1,1.685843650E1
7.019419292E0,3.434432983E0,-7.774925232E0,-1.465189362E1,1.693879508E1
7.029351292E0,3.173637390E0,-7.727340698E0,-1.482910156E1,1.702016515E1
7.039283292E0,3.462043762E0,-7.835655212E0,-1.439932251E1,1.675481210E1
7.049215292E0,3.203758240E0,-7.851928711E0,-1.451828766E1,1.681361139E1
7.059146292E0,3.340423584E0,-8.044494629E0,-1.440764618E1,1.683605037E1
7.069078292E0,3.321411133E0,-8.054397583E0,-1.477094269E1,1.714893117E1
7.079010292E0,3.419425964E0,-7.787658691E0,-1.435848236E1,1.668850255E1
7.088941292E0,2.963958740E0,-7.702064514E0,-1.477053070E1,1.691967572E1
7.098873292E0,3.046585083E0,-7.741874695E0,-1.458421326E1,1.679040145E1
7.108805292E0,3.101135254E0,-7.711776733E0,-1.462799072E1,1.682458477E1
7.118737292E0,3.371185303E0,-7.876899719E0,-1.449009705E1,1.683369692E1
7.128668292E0,3.292098999E0,-7.972511292E0,-1.436267853E1,1.675366786E1
7.138600292E0,3.256553650E0,-7.850379944E0,-1.411564636E1,1.647680428E1
7.148532292E0,2.911354065E0,-7.782943726E0,-1.416946411E1,1.642631756E1
7.158463292E0,3.127738953E0,-7.720260620E0,-1.443164825E1,1.666306233E1
7.168395292E0,2.857856750E0,-7.490058899E0,-1.476056671E1,1.679710264E1
7.178327292E0,3.035827637E0,-7.781112671E0,-1.478687286E1,1.698274339E1
7.188259292E0,3.124771118E0,-7.831367493E0,-1.485174561E1,1.707831546E1
7.198190292E0,2.979919434E0,-7.974433899E0,-1.465760040E1,1.695042080E1
7.208122292E0,2.806915283E0,-7.887207031E0,-1.507783508E1,1.724609866E1
7.218054292E0,3.177581787E0,-7.682365417E0,-1.459427643E1,1.679609088E1
7.227985292E0,2.931488037E0,-7.843063354E0,-1.477532196E1,1.698285618E1
7.237917292E0,3.203086853E0,-7.754913330E0,-1.446244812E1,1.672007332E1
7.247849292E0,2.909591675E0,-7.843658447E0,-1.449761200E1,1.673826321E1
7.257781292E0,3.197181702E0,-7.767425537E0,-1.424962616E1,1.654106151E1
7.267712292E0,2.932640076E0,-7.904930115E0,-1.459909058E1,1.685887729E1
7.277644292E0,3.146530151E0,-7.688934326E0,-1.449680328E1,1.670861061E1
7.287576292E0,2.973381042E0,-7.726348877E0,-1.483554077E1,1.698913570E1
7.297507292E0,3.279724121E0,-7.900039673E0,-1.449455261E1,1.683030815E1
7.307439292E0,3.264816284E0,-7.733337402E0,-1.452355957E1,1.677490135E1
7.317371292E0,3.443672180E0,-7.804046631E0,-1.431020355E1,1.665965028E1
7.327303292E0,3.281486511E0,-7.791976929E0,-1.472732544E1,1.698167167E1
7.337234292E0,3.213798523E0,-7.759475708E0,-1.471816254E1,1.694586300E1
7.347166542E0,3.056228638E0,-7.577514648E0,-1.460791016E1,1.673769103E1
7.357098542E0,3.435813904E0,-7.715080261E0,-1.440072632E1,1.669455597E1
7.367029542E0,3.290168762E0,-7.654701233E0,-1.473695374E1,1.692918979E1
7.376961542E0,3.282737732E0,-7.657768250E0,-1.477454376E1,1.696186679E1
7.386893542E0,2.824569702E0,-7.653923035E0,-1.483830261E1,1.693327955E1
7.396825542E0,3.118362427E0,-7.622138977E0,-1.455529785E1,1.672357266E1
7.406756542E0,2.980995178E0,-7.602279663E0,-1.443721771E1,1.658656817E1
7.416688542E0,3.284530640E0,-7.771972656E0,-1.421736145E1,1.653254569E1
7.426620542E0,3.130111694E0,-7.785560608E0,-1.422305298E1,1.651386657E1
7.436551542E0,3.219963074E0,-7.843635559E0,-1.449143982E1,1.678965780E1
7.446483542E0,2.982009888E0,-7.968643188E0,-1.473337555E1,1.701364195E1
7.456415542E0,3.209487915E0,-7.923858643E0,-1.480812073E1,1.709879493E1
7.466347542E0,3.171066284E0,-7.825279236E0,-1.457311249E1,1.684239484E1
7.476278542E0,3.075965881E0,-7.787948608E0,-1.435171509E1,1.661581884E1
7.486210542E0,2.942939758E0,-7.564521790E0,-1.457164764E1,1.667980214E1
7.496142542E0,3.175743103E0,-7.771453857E0,-1.460548401E1,1.684639435E1
7.506074542E0,2.883224487E0,-7.890106201E0,-1.441754150E1,1.668628965E1
7.516005542E0,2.887435913E0,-7.944015503E0,-1.406277466E1,1.640750741E1
7.525937542E0,2.754913330E0,-7.742149353E0,-1.434563446E1,1.653262387E1
7.535869542E0,2.911972046E0,-8.043701172E0,-1.440756989E1,1.675585807E1
7.545800542E0,2.740600586E0,-8.118537903E0,-1.446798706E1,1.681499922E1
7.555732542E0,2.646125793E0,-7.760459900E0,-1.424221802E1,1.643373036E1
7.565664542E0,2.762191772E0,-7.961059570E0,-1.435040283E1,1.664158148E1
7.575596542E0,2.844528198E0,-8.011810303E0,-1.419857025E1,1.654931546E1
7.585527542E0,2.865104675E0,-7.929359436E0,-1.456916046E1,1.683282515E1
7.595459542E0,2.958801270E0,-7.717643738E0,-1.463094330E1,1.680419685E1
7.605391542E0,3.076660156E0,-7.676132202E0,-1.480015564E1,1.695386240E1
7.615322542E0,2.935234070E0,-7.783821106E0,-1.446226501E1,1.668414155E1
7.625254542E0,2.819847107E0,-7.825912476E0,-1.478049469E1,1.696052673E1
7.635186542E0,2.683715820E0,-7.824310303E0,-1.475484467E1,1.691530678E1
7.645118542E0,2.890029907E0,-7.795379639E0,-1.468978882E1,1.687928056E1
7.655049542E0,2.700859070E0,-7.978553772E0,-1.483688354E1,1.706121547E1
7.664981542E0,3.129753113E0,-8.055458069E0,-1.485260773E1,1.718387953E1
7.674913542E0,3.116439819E0,-7.840553284E0,-1.453244019E1,1.680411529E1
7.684844542E0,3.080169678E0,-7.818679810E0,-1.462669373E1,1.686888759E1
7.694776542E0,3.097122192E0,-7.688491821E0,-1.448376465E1,1.668785519E1
7.704708542E0,3.021507263E0,-7.913169861E0,-1.465325928E1,1.692529973E1
7.714640542E0,2.743385315E0,-7.953300476E0,-1.436407471E1,1.664655501E1
7.724571542E0,3.220046997E0,-7.853454590E0,-1.454364777E1,1.683933318E1
7.734503542E0,3.188201904E0,-7.894393921E0,-1.446850586E1,1.678760699E1
7.744435542E0,3.235412598E0,-7.831314087E0,-1.436923218E1,1.668149299E1
7.754367542E0,3.109146118E0,-7.710372925E0,-1.518502045E1,1.731188858E1
7.764298542E0,3.208145142E0,-7.706489563E0,-1.496618652E1,1.713677087E1
7.774230542E0,3.204727173E0,-7.426971436E0,-1.493310547E1,1.698316284E1
7.784162542E0,2.987998962E0,-7.511688232E0,-1.532933044E1,1.733037708E1
7.794093542E0,3.123764038E0,-7.352592468E0,-1.563210297E1,1.755508932E1
7.804025542E0,3.080329895E0,-7.338256836E0,-1.605660248E1,1.792074019E1
7.813957542E0,2.462303162E0,-7.548637390E0,-1.657678223E1,1.838027672E1
7.823889542E0,2.426437378E0,-7.886009216E0,-1.696958923E1,1.886912024E1
7.833820542E0,1.963249207E0,-7.889030457E0,-1.752539062E1,1.931917352E1
7.843752542E0,1.987030029E0,-8.085136414E0,-1.762134552E1,1.948921592E1
7.853684542E0,2.025421143E0,-8.066101074E0,-1.807608032E1,1.989746208E1
7.863615542E0,2.230369568E0,-7.833137512E0,-1.801340485E1,1.976905020E1
7.873547542E0,2.140220642E0,-7.797401428E0,-1.798284912E1,1.971707067E1
7.883479542E0,2.063194275E0,-7.829032898E0,-1.826882172E1,1.998250169E1
7.893411542E0,1.794631958E0,-7.799163818E0,-1.798690796E1,1.968696315E1
7.903342542E0,1.995292664E0,-7.924682617E0,-1.805032349E1,1.981403456E1
7.913274542E0,1.734130859E0,-7.804252625E0,-1.798024750E1,1.967747110E1
7.923206542E0,2.152442932E0,-7.963996887E0,-1.789559174E1,1.970559465E1
7.933137542E0,1.666213989E0,-7.974670410E0,-1.777845001E1,1.955619907E1
7.943069542E0,1.961318970E0,-7.877532959E0,-1.790216827E1,1.965680357E1
7.953001542E0,1.904357910E0,-7.776443481E0,-1.809768677E1,1.978954064E1
7.962933542E0,2.045722961E0,-8.027801514E0,-1.770573425E1,1.954798212E1
7.972864542E0,1.765037537E0,-7.805229187E0,-1.822247314E1,1.990214782E1
7.982796542E0,1.935012817E0,-8.117416382E0,-1.845878601E1,2.025743084E1
7.992728542E0,1.558921814E0,-8.020790100E0,-1.891112518E1,2.060082442E1
8.002659542E0,1.576034546E0,-7.965751648E0,-1.883440399E1,2.051028664E1
8.012591542E0,1.226005554E0,-8.013107300E0,-1.958152771E1,2.119314053E1
8.022523542E0,1.088478088E0,-8.198234558E0,-1.966017914E1,2.132881802E1
8.032455542E0,6.571044922E-1,-7.990501404E0,-2.006889343E1,2.161111711E1
8.042386542E0,8.327560425E-1,-8.022201538E0,-2.039130402E1,2.192839437E1
8.052318542E0,4.246597290E-1,-7.983291626E0,-2.104399109E1,2.251139360E1
8.062250542E0,5.012741089E-1,-8.124114990E0,-2.089743805E1,2.242666799E1
8.072182542E0,3.536224365E-1,-8.117851257E0,-2.116505432E1,2.267121704E1
8.082113542E0,4.660644531E-1,-8.120964050E0,-2.120249176E1,2.270931373E1
8.092045542E0,3.366088867E-2,-8.207695007E0,-2.195085144E1,2.343517163E1
8.101977542E0,2.102279663E-1,-8.440826416E0,-2.218833160E1,2.374055193E1
8.111908542E0,-2.327499390E-1,-8.476135254E0,-2.262911224E1,2.416559046E1
8.121840542E0,-1.580276489E-1,-8.664672852E0,-2.295935059E1,2.454044229E1
8.131772542E0,-4.136962891E-1,-8.791816711E0,-2.396179199E1,2.552713578E1
8.141704542E0,-6.175308228E-1,-8.928047180E0,-2.404439545E1,2.565588282E1
8.151635542E0,-8.569030762E-1,-8.889373779E0,-2.451685333E1,2.609274509E1
8.161567542E0,-9.692916870E-1,-8.786422729E0,-2.440386963E1,2.595553127E1
8.171499542E0,-1.137657166E0,-8.933715820E0,-2.510745239E1,2.667376441E1
8.181431542E0,-1.052932739E0,-9.321403503E0,-2.506053162E1,2.675868972E1
8.191362542E0,-1.437644958E0,-9.440620422E0,-2.541603851E1,2.715082228E1
8.201294542E0,-1.077178955E0,-9.325622559E0,-2.606202698E1,2.770120576E1
8.211226542E0,-1.426094055E0,-9.048385620E0,-2.627005768E1,2.782126807E1
8.221157542E0,-1.321166992E0,-9.305137634E0,-2.629058075E1,2.791998755E1
8.231089542E0,-1.529281616E0,-9.418632507E0,-2.630933380E1,2.798625351E1
8.241021542E0,-1.379753113E0,-9.439743042E0,-2.635482788E1,2.802836813E1
8.250953542E0,-1.933570862E0,-9.312828064E0,-2.701395416E1,2.863950388E1
8.260884542E0,-1.664161682E0,-9.427040100E0,-2.731548309E1,2.894432821E1
8.270816542E0,-1.893798828E0,-9.491401672E0,-2.718310547E1,2.885471197E1
8.280748542E0,-1.928710938E0,-9.447937012E0,-2.746296692E1,2.910666576E1
8.290679542E0,-2.088577271E0,-9.289161682E0,-2.782276154E1,2.940674649E1
8.300611542E0,-2.262863159E0,-9.555870056E0,-2.803480530E1,2.970497450E1
8.310543542E0,-2.241508484E0,-9.717742920E0,-2.821680450E1,2.992736113E1
8.320475542E0,-2.062599182E0,-9.690078735E0,-2.855287170E1,3.022281297E1
8.330406542E0,-2.383407593E0,-9.868736267E0,-2.867292786E1,3.041725463E1
8.340338167E0,-2.421920776E0,-9.902160645E0,-2.903122711E1,3.076898817E1
8.350270167E0,-2.517982483E0,-1.013204956E1,-2.921616364E1,3.102551984E1
8.360201167E0,-2.507232666E0,-1.023617554E1,-2.935132599E1,3.118598792E1
8.370133167E0,-2.591262817E0,-1.019671631E1,-2.951240540E1,3.133160926E1
8.380065167E0,-2.295257568E0,-1.008485413E1,-2.976519012E1,3.151093514E1
8.389997167E0,-2.612472534E0,-1.018529510E1,-2.989497375E1,3.169029354E1
8.399928167E0,-2.449562073E0,-1.025454712E1,-3.002561951E1,3.182285213E1
8.409860167E0,-2.922538757E0,-1.039183044E1,-2.987268829E1,3.176332600E1
8.419792167E0,-2.564041138E0,-1.032965851E1,-2.989282990E1,3.173101686E1
8.429724167E0,-2.440124512E0,-1.021357727E1,-2.987080383E1,3.166285347E1
8.439655167E0,-2.437362671E0,-1.024662781E1,-2.974868011E1,3.155816989E1
8.449587167E0,-2.399101257E0,-1.039349365E1,-2.980617523E1,3.165736058E1
8.459519167E0,-2.554161072E0,-1.032485199E1,-2.963105011E1,3.148214475E1
8.469450167E0,-2.554962158E0,-1.002239990E1,-2.986369324E1,3.160405837E1
8.479382167E0,-2.323936462E0,-1.017529297E1,-2.980744934E1,3.158197752E1
8.489314167E0,-2.345268250E0,-1.020663452E1,-2.997946167E1,3.175600405E1
8.499246167E0,-2.472900391E0,-1.012238312E1,-2.980880737E1,3.157756915E1
8.509177167E0,-2.641487122E0,-1.020907593E1,-2.966034698E1,3.147918151E1
8.519109167E0,-2.483200073E0,-1.025239563E1,-2.968875885E1,3.150714682E1
8.529041167E0,-2.361267090E0,-1.055908966E1,-2.977440643E1,3.167941343E1
8.538973167E0,-2.363998413E0,-1.013647461E1,-2.960929871E1,3.138546122E1
8.548904167E0,-2.765769958E0,-1.028321075E1,-2.958541870E1,3.144345570E1
8.558836167E0,-2.500320435E0,-1.020759583E1,-2.918212128E1,3.101681507E1
8.568768167E0,-2.583892822E0,-1.032873535E1,-2.923061371E1,3.110929208E1
8.578699167E0,-2.695442200E0,-1.042475891E1,-2.926673126E1,3.118465273E1
8.588631167E0,-2.617561340E0,-1.024678040E1,-2.969997406E1,3.152675998E1
8.598563167E0,-2.477088928E0,-1.045817566E1,-2.965776062E1,3.154508159E1
8.608495167E0,-2.441680908E0,-1.054091644E1,-2.942018127E1,3.134676684E1
8.618426167E0,-2.206939697E0,-1.039196777E1,-2.923675537E1,3.110709632E1
8.628358167E0,-2.566848755E0,-1.040543365E1,-2.902085114E1,3.093657322E1
8.638290167E0,-2.401802063E0,-1.037780762E1,-2.928963470E1,3.116649235E1
8.648222167E0,-2.383384705E0,-1.063200378E1,-2.938670349E1,3.134163954E1
8.658153167E0,-2.542587280E0,-1.047554016E1,-2.977608490E1,3.166728475E1
8.668085167E0,-2.291671753E0,-1.052659607E1,-2.995860291E1,3.183675348E1
8.678017167E0,-2.061576843E0,-1.029228210E1,-2.930781555E1,3.113084037E1
8.687948167E0,-2.195259094E0,-1.034877777E1,-2.962928772E1,3.146126276E1
8.697880167E0,-2.114562988E0,-1.025437927E1,-2.971950531E1,3.150988205E1
8.707812167E0,-2.293617249E0,-1.025218201E1,-2.979425812E1,3.159217835E1
8.717744167E0,-2.129203796E0,-1.030166626E1,-2.974137878E1,3.154690870E1
8.727675167E0,-2.319892883E0,-1.033946228E1,-2.979380035E1,3.162209548E1
8.737607167E0,-2.150688171E0,-1.036322021E1,-2.988856506E1,3.170722496E1
8.747539167E0,-2.266166687E0,-1.027085114E1,-2.976733398E1,3.157087371E1
8.757470167E0,-2.212127686E0,-1.028572083E1,-2.950019073E1,3.132013434E1
8.767402167E0,-2.464622498E0,-1.023744202E1,-2.958506012E1,3.140311076E1
8.777334167E0,-2.344100952E0,-1.059341431E1,-2.977871704E1,3.169364644E1
8.787266167E0,-2.269874573E0,-1.032472992E1,-2.964566803E1,3.147408476E1
8.797197167E0,-2.126251221E0,-1.033922577E1,-2.945468903E1,3.128896354E1
8.807129167E0,-2.495422363E0,-1.039334869E1,-2.985774231E1,3.171330329E1
8.817061167E0,-2.393066406E0,-1.051126099E1,-2.941968536E1,3.133259104E1
8.826993167E0,-2.660476685E0,-1.056000519E1,-2.941361237E1,3.136482804E1
8.836924167E0,-2.731994629E0,-1.026307678E1,-2.956557465E1,3.141524700E1
8.846856167E0,-2.470848083E0,-1.012600708E1,-2.957000732E1,3.135325251E1
8.856788167E0,-2.335540771E0,-1.023448181E1,-2.958803558E1,3.139508271E1
8.866719167E0,-2.565505981E0,-9.988639832E0,-2.966777802E1,3.140910376E1
8.876651167E0,-2.435554504E0,-1.031793213E1,-2.975393677E1,3.158620589E1
8.886583167E0,-2.975639343E0,-1.029450226E1,-2.948937225E1,3.137601444E1
8.896515167E0,-2.607772827E0,-1.051029205E1,-2.970108795E1,3.161362592E1
8.906446167E0,-2.461990356E0,-1.047375488E1,-2.959165192E1,3.148693064E1
8.916378167E0,-2.237129211E0,-1.067364502E1,-2.943596649E1,3.139120209E1
8.926310167E0,-2.620529175E0,-1.026490021E1,-2.947404480E1,3.132019582E1
8.936241167E0,-2.401664734E0,-1.038584137E1,-2.925096130E1,3.113281920E1
8.946173167E0,-2.604454041E0,-1.034046173E1,-2.941477203E1,3.128797123E1
8.956105167E0,-2.306495667E0,-1.051926422E1,-2.922661591E1,3.114755078E1
8.966037167E0,-2.394187927E0,-1.048399353E1,-2.949826050E1,3.139735066E1
8.975968167E0,-2.220542908E0,-1.053612518E1,-2.924154663E1,3.116101401E1
8.985900167E0,-2.534347534E0,-1.035317230E1,-2.974618530E1,3.159820619E1
8.995832167E0,-2.305267334E0,-1.036318970E1,-2.891487122E1,3.080226835E1
9.005764167E0,-2.567962646E0,-1.024615479E1,-2.952404022E1,3.135677074E1
9.015695167E0,-2.336784363E0,-1.007922363E1,-2.944036102E1,3.120554706E1
9.025627167E0,-2.632568359E0,-1.021957397E1,-2.981506348E1,3.162764801E1
9.035559167E0,-2.410995483E0,-1.016976166E1,-2.969853973E1,3.148396757E1
9.045490167E0,-2.552131653E0,-1.026303864E1,-2.964160919E1,3.147170687E1
9.055422167E0,-2.020088196E0,-1.024646759E1,-2.967807007E1,3.146201992E1
9.065354167E0,-2.522155762E0,-1.034997559E1,-2.959583282E1,3.145467509E1
9.075286167E0,-2.407752991E0,-1.036331177E1,-2.951213837E1,3.137135343E1
9.085217167E0,-2.628074646E0,-1.026462555E1,-2.948011017E1,3.132644585E1
9.095149167E0,-2.438865662E0,-1.023221588E1,-2.945262146E1,3.127464178E1
9.105081167E0,-2.619430542E0,-1.029181671E1,-2.946211243E1,3.131771026E1
9.115013167E0,-2.520446777E0,-1.026425171E1,-2.921922302E1,3.107202132E1
9.124944167E0,-2.609161377E0,-1.010167694E1,-2.950772858E1,3.129788565E1
9.134876167E0,-2.422714233E0,-1.013005829E1,-2.920877075E1,3.101031948E1
9.144808167E0,-2.780517578E0,-1.024526215E1,-2.912325287E1,3.099775044E1
9.154739167E0,-2.531089783E0,-1.009523010E1,-2.929776764E1,3.109146627E1
9.164671167E0,-2.710365295E0,-9.968696594E0,-2.952552032E1,3.128062247E1
9.174603167E0,-2.565742493E0,-1.018935394E1,-2.901390076E1,3.085793910E1
9.184535167E0,-2.633369446E0,-1.031993103E1,-2.934573364E1,3.121870744E1
9.194466167E0,-2.457122803E0,-1.042626190E1,-2.920141602E1,3.110413296E1
9.204398167E0,-2.638610840E0,-1.015393829E1,-2.969840240E1,3.149698137E1
9.214330167E0,-2.397956848E0,-1.016806030E1,-2.925421906E1,3.106362793E1
9.224262167E0,-2.584899902E0,-1.032117462E1,-2.903353119E1,3.092174456E1
9.234193167E0,-2.219573975E0,-1.014762115E1,-2.918133545E1,3.097500706E1
9.244125167E0,-2.543693542E0,-1.013872528E1,-2.957021332E1,3.136338060E1
9.254057167E0,-2.325256348E0,-1.029761505E1,-2.924969482E1,3.109650045E1
9.263988167E0,-2.583885193E0,-1.023757935E1,-2.970390320E1,3.152469443E1
9.273920167E0,-2.372352600E0,-1.036634827E1,-2.925666046E1,3.112943004E1
9.283852167E0,-2.493194580E0,-9.941886902E0,-2.920848846E1,3.095469161E1
9.293784167E0,-2.065193176E0,-1.016758728E1,-2.909182739E1,3.088655492E1
9.303715167E0,-2.564201355E0,-1.033113861E1,-2.947761536E1,3.134066625E1
9.313647167E0,-2.430664062E0,-1.025595093E1,-2.957366180E1,3.139576611E1
9.323579167E0,-2.616203308E0,-1.025112915E1,-2.955857849E1,3.139489976E1
9.333510167E0,-2.312164307E0,-1.049047089E1,-2.934946442E1,3.125359411E1
9.343445208E0,-2.412857056E0,-1.011340332E1,-2.941085815E1,3.119457298E1
9.353377208E0,-2.391716003E0,-1.008663940E1,-2.917713165E1,3.096394050E1
9.363309208E0,-2.446563721E0,-9.935646057E0,-2.922976685E1,3.096904917E1
9.373240208E0,-2.290145874E0,-1.017024231E1,-2.910659790E1,3.091719001E1
9.383172208E0,-2.333824158E0,-1.041217804E1,-2.934587097E1,3.122563578E1
9.393104208E0,-2.356346130E0,-1.035164642E1,-2.940991974E1,3.126743241E1
9.403036208E0,-2.057075500E0,-1.037330627E1,-2.932242584E1,3.117116777E1
9.412967208E0,-2.183135986E0,-1.030451965E1,-2.918106079E1,3.102391846E1
9.422899208E0,-2.472434998E0,-1.022447968E1,-2.967477417E1,3.148404582E1
9.432831208E0,-2.177696228E0,-1.022358704E1,-2.960190582E1,3.139326235E1
9.442762208E0,-2.423385620E0,-1.017456818E1,-2.924920654E1,3.106301207E1
9.452694208E0,-2.297294617E0,-1.017398071E1,-2.878295898E1,3.061447654E1
9.462626208E0,-2.301719666E0,-1.021132660E1,-2.907136536E1,3.089843666E1
9.472558208E0,-2.012527466E0,-1.022858429E1,-2.919268036E1,3.099817398E1
9.482489208E0,-2.177062988E0,-9.988792419E0,-2.920103455E1,3.093890748E1
9.492421208E0,-1.989448547E0,-1.000824738E1,-2.946311951E1,3.118009513E1
9.502353208E0,-2.166839600E0,-1.021157837E1,-2.947410583E1,3.126810582E1
9.512285208E0,-2.031089783E0,-1.028588867E1,-2.954256439E1,3.134785387E1
9.522216208E0,-2.327583313E0,-1.028910065E1,-2.912623596E1,3.097774778E1
9.532148208E0,-2.474395752E0,-1.039405060E1,-2.900870514E1,3.091381400E1
9.542080208E0,-2.573600769E0,-1.030850983E1,-2.952021027E1,3.137405951E1
9.552011208E0,-2.537071228E0,-1.009506226E1,-2.966087341E1,3.143428739E1
9.561943208E0,-2.470817566E0,-1.014519501E1,-2.940785980E1,3.120660410E1
9.571875208E0,-2.306228638E0,-1.021569061E1,-2.925209045E1,3.107030449E1
9.581807208E0,-2.409927368E0,-1.030789948E1,-2.943743896E1,3.128295629E1
9.591738208E0,-2.593620300E0,-1.057688904E1,-2.917816925E1,3.114422914E1
9.601670208E0,-2.639831543E0,-1.046249390E1,-2.944760132E1,3.136229763E1
9.611602208E0,-2.671325684E0,-1.034513855E1,-2.944731140E1,3.132574055E1
9.621534208E0,-2.355911255E0,-1.004091644E1,-2.937675476E1,3.113461163E1
9.631465208E0,-2.493400574E0,-1.039674377E1,-2.952900696E1,3.140496106E1
9.641397208E0,-2.503013611E0,-1.024809265E1,-2.929087830E1,3.113268430E1
9.651329208E0,-2.547760010E0,-1.027067566E1,-2.902192688E1,3.089093879E1
9.661260208E0,-2.454078674E0,-1.024163055E1,-2.905417633E1,3.090402338E1
9.671192208E0,-2.479995728E0,-1.015522003E1,-2.923953247E1,3.105203909E1
9.681124208E0,-2.447692871E0,-1.035685730E1,-2.918509674E1,3.106486062E1
9.691056208E0,-2.597457886E0,-1.028903961E1,-2.940019989E1,3.125672531E1
9.700987208E0,-2.480056763E0,-1.028721619E1,-2.951815033E1,3.135759393E1
9.710919208E0,-2.426689148E0,-1.039560699E1,-2.945910645E1,3.133363078E1
9.720851208E0,-2.402069092E0,-1.026100922E1,-2.960610962E1,3.142578516E1
9.730783208E0,-2.404655457E0,-1.024221039E1,-2.954162598E1,3.135909608E1
9.740714208E0,-2.159927368E0,-1.021627045E1,-2.948426819E1,3.127873940E1
9.750646208E0,-2.306411743E0,-9.983139038E0,-2.945320892E1,3.118451725E1
9.760578208E0,-2.519538879E0,-1.020132446E1,-2.972430420E1,3.152696238E1
9.770509208E0,-2.572692871E0,-1.004324341E1,-2.980890656E1,3.156036116E1
9.780441208E0,-2.091545105E0,-1.026929474E1,-2.945105743E1,3.126016250E1
9.790373208E0,-2.389892578E0,-1.023842621E1,-2.978973389E1,3.159058725E1
9.800305208E0,-2.239654541E0,-1.014929962E1,-2.957408142E1,3.134725869E1
9.810236208E0,-2.402900696E0,-1.018601990E1,-2.974121094E1,3.152885284E1
9.820168208E0,-2.293701172E0,-1.012796021E1,-2.955750275E1,3.132862288E1
