"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.168351938E1,-1.089472198E2,-7.090377808E-1,1.907522125E2,2.196734077E2
3.169344938E1,-1.096332474E2,-6.702728271E-1,1.912916870E2,2.204822163E2
3.170338037E1,-1.096607513E2,-9.280776978E-1,1.917068481E2,2.208570971E2
3.171331037E1,-1.102745819E2,-7.064514160E-1,1.917407837E2,2.211911179E2
3.172324037E1,-1.103168945E2,-5.573043823E-1,1.920660400E2,2.214937731E2
3.173317037E1,-1.108529434E2,-7.299957275E-1,1.927295227E2,2.223366296E2
3.174310037E1,-1.109282455E2,-7.527465820E-1,1.930247040E2,2.226301386E2
3.175303037E1,-1.116649933E2,-6.565628052E-1,1.931849976E2,2.231366063E2
3.176296138E1,-1.116519623E2,-6.474685669E-1,1.930400696E2,2.230045927E2
3.177289138E1,-1.117876587E2,-8.173751831E-1,1.933713684E2,2.233598775E2
3.178282138E1,-1.118546066E2,-8.724212646E-1,1.936433716E2,2.236290891E2
3.179275138E1,-1.121296616E2,-6.062927246E-1,1.941084747E2,2.241685271E2
3.180268138E1,-1.118641663E2,-7.940292358E-1,1.941211853E2,2.240474431E2
3.181261138E1,-1.119993515E2,-1.047554016E0,1.947333374E2,2.246464440E2
3.182254237E1,-1.119180984E2,-8.740463257E-1,1.950244446E2,2.248576410E2
3.183247237E1,-1.123586731E2,-8.561325073E-1,1.950428467E2,2.250931283E2
3.184240237E1,-1.122925873E2,-8.093032837E-1,1.948438568E2,2.248875467E2
3.185233237E1,-1.125825806E2,-6.557006836E-1,1.952668152E2,2.253983063E2
3.186226237E1,-1.127277069E2,-4.198913574E-1,1.954718018E2,2.256478174E2
3.187219338E1,-1.131177673E2,-2.574691772E-1,1.964702301E2,2.267074037E2
3.188212338E1,-1.130700302E2,-3.568038940E-1,1.971556091E2,2.272780087E2
3.189205338E1,-1.135303726E2,-2.287521362E-1,1.980613708E2,2.282925852E2
3.190198338E1,-1.139927521E2,5.016326904E-2,1.986012573E2,2.289908502E2
3.191191338E1,-1.146169739E2,3.004913330E-1,1.997790222E2,2.303232483E2
3.192184338E1,-1.149889984E2,4.818344116E-1,2.001121216E2,2.307976671E2
3.193177437E1,-1.157259064E2,1.046028137E0,2.013525391E2,2.322421679E2
3.194170437E1,-1.161636810E2,1.286441803E0,2.022675781E2,2.332548582E2
3.195163438E1,-1.165906219E2,1.658321381E0,2.033101501E2,2.343739327E2
3.196156438E1,-1.171834717E2,2.095077515E0,2.044581909E2,2.356682143E2
3.197149438E1,-1.178933411E2,2.264934540E0,2.052844849E2,2.367397084E2
3.198142438E1,-1.185059204E2,2.698886871E0,2.063229675E2,2.379497932E2
3.199135537E1,-1.190444412E2,2.513645172E0,2.076508484E2,2.393674419E2
3.200128537E1,-1.196326981E2,2.865329742E0,2.085302429E2,2.404268179E2
3.201121537E1,-1.203895874E2,3.121456146E0,2.099855652E2,2.420688618E2
3.202114537E1,-1.209922714E2,3.560592651E0,2.115585022E2,2.437392201E2
3.203107537E1,-1.220267105E2,3.616127014E0,2.126287231E2,2.451827244E2
3.204100638E1,-1.227313538E2,3.916339874E0,2.138037415E2,2.465570173E2
3.205093638E1,-1.234405823E2,4.144062042E0,2.150088501E2,2.479587793E2
3.206086638E1,-1.240607758E2,4.291137695E0,2.166124878E2,2.496606894E2
3.207079638E1,-1.248996429E2,4.754100800E0,2.178268433E2,2.511395149E2
3.208072638E1,-1.253771439E2,4.995090485E0,2.186607056E2,2.521049053E2
3.209065638E1,-1.261584167E2,5.466217041E0,2.193243408E2,2.530790235E2
3.210058737E1,-1.270242462E2,5.904323578E0,2.202682495E2,2.543385970E2
3.211051737E1,-1.275127487E2,6.004486084E0,2.208084717E2,2.550528104E2
3.212044737E1,-1.281480713E2,6.004196167E0,2.212636108E2,2.557646653E2
3.213037737E1,-1.286274872E2,5.970569611E0,2.219415588E2,2.565905955E2
3.214030737E1,-1.291632080E2,6.067398071E0,2.225650330E2,2.574007411E2
3.215023838E1,-1.295961761E2,5.756080627E0,2.227406921E2,2.577629090E2
3.216016838E1,-1.299813385E2,5.860961914E0,2.229719543E2,2.581588497E2
3.217009838E1,-1.301611481E2,5.963687897E0,2.232011414E2,2.584496847E2
3.218002838E1,-1.306329651E2,6.012561798E0,2.236343994E2,2.590626702E2
3.218995838E1,-1.305873413E2,6.032978058E0,2.235135803E2,2.589358436E2
3.219988838E1,-1.310503540E2,6.041625977E0,2.238548584E2,2.594642445E2
3.220981937E1,-1.311383057E2,5.934589386E0,2.241265869E2,2.597406428E2
3.221974937E1,-1.314640503E2,5.610790253E0,2.241910400E2,2.599536496E2
3.222967937E1,-1.313180542E2,5.925735474E0,2.241031494E2,2.598110222E2
3.223960937E1,-1.314763336E2,6.186042786E0,2.246068420E2,2.603315711E2
3.224953937E1,-1.316978149E2,6.437187195E0,2.245187683E2,2.603736338E2
3.225947038E1,-1.319079590E2,6.625682831E0,2.250277405E2,2.609235392E2
3.226940038E1,-1.315042725E2,6.320568085E0,2.248479309E2,2.605569329E2
3.227933038E1,-1.316964417E2,6.501258850E0,2.250726624E2,2.608523001E2
3.228926038E1,-1.317580261E2,6.311210632E0,2.248025208E2,2.606457024E2
3.229919038E1,-1.319939575E2,6.436286926E0,2.247790833E2,2.607478991E2
3.230912037E1,-1.316838989E2,6.286911011E0,2.248807983E2,2.606751771E2
3.231905138E1,-1.320231628E2,6.342750549E0,2.248420105E2,2.608146386E2
3.232898138E1,-1.319929199E2,6.036697388E0,2.246061707E2,2.605887651E2
3.233891138E1,-1.320976257E2,6.174015045E0,2.249276428E2,2.609221066E2
3.234884138E1,-1.321998291E2,6.272392273E0,2.249270325E2,2.609756840E2
3.235877087E1,-1.322001801E2,6.092922211E0,2.250086670E2,2.610419727E2
3.236870087E1,-1.323318939E2,5.789180756E0,2.247929382E2,2.609159057E2
3.237863188E1,-1.327485657E2,5.672943115E0,2.250100708E2,2.613118748E2
3.238856188E1,-1.328232727E2,5.885658264E0,2.252028198E2,2.615205017E2
3.239849188E1,-1.334318237E2,5.539226532E0,2.256750793E2,2.622288620E2
3.240842188E1,-1.335879059E2,5.181823730E0,2.258197021E2,2.624254518E2
3.241835188E1,-1.339425812E2,5.168193817E0,2.259985352E2,2.627597061E2
3.242828288E1,-1.338660583E2,4.962055206E0,2.258520203E2,2.625907055E2
3.243821288E1,-1.341699066E2,5.021450043E0,2.262377625E2,2.630785129E2
3.244814288E1,-1.339387817E2,4.982139587E0,2.262621765E2,2.629809717E2
3.245807288E1,-1.342903442E2,4.984367371E0,2.262401733E2,2.631413242E2
3.246800288E1,-1.344244080E2,4.787715912E0,2.260563049E2,2.630480881E2
3.247793288E1,-1.345860901E2,4.641372681E0,2.266687012E2,2.636544293E2
3.248786387E1,-1.344426575E2,4.748649597E0,2.266055908E2,2.635288819E2
3.249779387E1,-1.347313995E2,4.665077209E0,2.264670105E2,2.635557243E2
3.250772387E1,-1.347660522E2,4.673973083E0,2.265563049E2,2.636503256E2
3.251765387E1,-1.349617767E2,4.757480621E0,2.264160767E2,2.636314749E2
3.252758387E1,-1.347050171E2,4.591255188E0,2.265007324E2,2.635699206E2
3.253751387E1,-1.348643036E2,4.859786987E0,2.262701416E2,2.634581084E2
3.254744488E1,-1.345434570E2,4.834827423E0,2.265165710E2,2.635053592E2
3.255737488E1,-1.347508545E2,4.572246552E0,2.267537537E2,2.638104680E2
3.256730488E1,-1.345542908E2,4.822502136E0,2.263391418E2,2.633581607E2
3.257723488E1,-1.347720032E2,4.761230469E0,2.267578430E2,2.638281288E2
3.258716488E1,-1.343409576E2,4.413463593E0,2.268560181E2,2.636866028E2
3.259709587E1,-1.344532776E2,4.690368652E0,2.270570679E2,2.639215707E2
3.260702587E1,-1.340344086E2,4.818035126E0,2.267179871E2,2.634188334E2
3.261695587E1,-1.343737488E2,4.927463531E0,2.271137390E2,2.639341484E2
3.262688587E1,-1.343393860E2,4.873081207E0,2.269891052E2,2.638083991E2
3.263681587E1,-1.344166260E2,5.022754669E0,2.267484131E2,2.636435098E2
3.264674587E1,-1.340313568E2,5.320339203E0,2.268393860E2,2.635314358E2
3.265667688E1,-1.340382690E2,5.427661896E0,2.270194397E2,2.636921369E2
3.266660688E1,-1.336121521E2,5.362888336E0,2.267339478E2,2.632285145E2
3.267653688E1,-1.337651978E2,5.426967621E0,2.267832947E2,2.633500386E2
3.268646688E1,-1.333668518E2,5.502731323E0,2.262752075E2,2.627117560E2
3.269639688E1,-1.335415955E2,5.706275940E0,2.264204712E2,2.629299319E2
3.270632688E1,-1.330264282E2,5.814136505E0,2.263630676E2,2.626215398E2
3.271625787E1,-1.328603058E2,6.094318390E0,2.264214172E2,2.625940970E2
3.272618787E1,-1.324871216E2,5.826278687E0,2.262814026E2,2.622785848E2
3.273611787E1,-1.326577606E2,6.137161255E0,2.264156189E2,2.624876734E2
3.274604787E1,-1.321215820E2,6.080402374E0,2.262435608E2,2.620672290E2
3.275597788E1,-1.321559906E2,6.127124786E0,2.261708679E2,2.620229169E2
3.276590888E1,-1.319923401E2,6.177165985E0,2.264983521E2,2.622244052E2
3.277583888E1,-1.320175476E2,6.238422394E0,2.268604736E2,2.625513765E2
3.278576887E1,-1.319729156E2,6.278095245E0,2.261683655E2,2.619320417E2
3.279569887E1,-1.321103821E2,6.298217773E0,2.268348083E2,2.625773236E2
3.280562887E1,-1.319223328E2,6.418941498E0,2.268143921E2,2.624680422E2
3.281555887E1,-1.319073792E2,6.470352173E0,2.268927917E2,2.625295432E2
3.282548988E1,-1.319075928E2,6.665851593E0,2.267109985E2,2.623774447E2
3.283541988E1,-1.319163513E2,6.502452850E0,2.268731384E2,2.625178595E2
3.284534988E1,-1.316654663E2,6.934406281E0,2.264487610E2,2.620361089E2
3.285527988E1,-1.314543610E2,7.043872833E0,2.267072449E2,2.621565182E2
3.286520988E1,-1.316183929E2,6.901466370E0,2.268982239E2,2.624001441E2
3.287514087E1,-1.315536499E2,7.088073730E0,2.266624146E2,2.621687505E2
3.288507087E1,-1.315054932E2,7.257919312E0,2.268703918E2,2.623290812E2
3.289500087E1,-1.314842529E2,6.953315735E0,2.271702576E2,2.625695780E2
3.290493087E1,-1.317052002E2,6.964351654E0,2.270390930E2,2.625671566E2
3.291486087E1,-1.316925659E2,7.264419556E0,2.274443054E2,2.629194093E2
3.292479087E1,-1.321584778E2,7.322662354E0,2.275339661E2,2.632321985E2
3.293472188E1,-1.322240601E2,7.210636139E0,2.276460876E2,2.633589500E2
3.294465188E1,-1.324600983E2,7.536460876E0,2.280469971E2,2.638331078E2
3.295458188E1,-1.327235413E2,7.377449036E0,2.282398987E2,2.641276519E2
3.296451188E1,-1.327328949E2,7.635284424E0,2.281138000E2,2.640307269E2
3.297444188E1,-1.328865967E2,7.699542999E0,2.281639099E2,2.641531759E2
3.298437188E1,-1.331111145E2,7.657913208E0,2.280428162E2,2.641604407E2
3.299430287E1,-1.331418762E2,7.621559143E0,2.278888855E2,2.640420260E2
3.300423287E1,-1.333012695E2,7.818561554E0,2.280862122E2,2.642984649E2
3.301416287E1,-1.330309143E2,8.034603119E0,2.284478455E2,2.644809957E2
3.302409287E1,-1.329360046E2,7.902297974E0,2.287233887E2,2.646673689E2
3.303402287E1,-1.331820068E2,8.125873566E0,2.286221313E2,2.647103241E2
3.304395388E1,-1.332787323E2,7.693481445E0,2.285121765E2,2.646511382E2
3.305388388E1,-1.332908936E2,7.936225891E0,2.286772766E2,2.648069916E2
3.306381388E1,-1.331286316E2,7.891613007E0,2.285857544E2,2.646449645E2
3.307374388E1,-1.334447021E2,7.622398376E0,2.283714600E2,2.646112492E2
3.308367388E1,-1.333326263E2,7.841491699E0,2.281719971E2,2.643889909E2
3.309360388E1,-1.335028076E2,7.932765961E0,2.283274231E2,2.646116788E2
3.310353488E1,-1.329735413E2,7.779972076E0,2.283500977E2,2.643600911E2
3.311346488E1,-1.333278503E2,8.027332306E0,2.286649475E2,2.648176957E2
3.312339488E1,-1.331665344E2,8.103244781E0,2.287480164E2,2.648105803E2
3.313332488E1,-1.334758606E2,8.151386261E0,2.286003723E2,2.648402928E2
3.314325488E1,-1.333323975E2,8.168331146E0,2.285991211E2,2.647674603E2
3.315318488E1,-1.334807434E2,8.058788300E0,2.292127380E2,2.653686722E2
3.316311587E1,-1.332205353E2,7.977451324E0,2.288302612E2,2.649049626E2
3.317304587E1,-1.335525513E2,8.115966797E0,2.290675354E2,2.652811502E2
3.318297587E1,-1.334225464E2,8.320068359E0,2.293480225E2,2.654643381E2
3.319290587E1,-1.334146423E2,8.348270416E0,2.298226318E2,2.658714022E2
3.320283587E1,-1.331939087E2,8.505245209E0,2.297504272E2,2.657032467E2
3.321276688E1,-1.331493530E2,8.501213074E0,2.300360718E2,2.659278382E2
3.322269688E1,-1.328020020E2,8.512718201E0,2.302230530E2,2.659163256E2
3.323262688E1,-1.327940979E2,8.857891083E0,2.303888550E2,2.660672080E2
3.324255688E1,-1.325967407E2,9.148952484E0,2.304134216E2,2.659998945E2
3.325248688E1,-1.325952759E2,9.325187683E0,2.310566711E2,2.665626598E2
3.326241688E1,-1.322268677E2,9.186958313E0,2.306480713E2,2.660204457E2
3.327234787E1,-1.320660400E2,9.347064972E0,2.311549683E2,2.663858591E2
3.328227787E1,-1.318672638E2,9.389823914E0,2.307013855E2,2.658952300E2
3.329220787E1,-1.318090210E2,9.328048706E0,2.311206360E2,2.662280580E2
3.330213787E1,-1.314040985E2,9.469154358E0,2.311643677E2,2.660707930E2
3.331206787E1,-1.314023438E2,9.804210663E0,2.315313110E2,2.664009131E2
3.332199787E1,-1.311823425E2,1.004911804E1,2.312755737E2,2.660792791E2
3.333192888E1,-1.310982666E2,9.955768585E0,2.315825806E2,2.663012663E2
3.334185888E1,-1.308950653E2,1.006757355E1,2.309299011E2,2.656378990E2
3.335178888E1,-1.309696045E2,1.009391403E1,2.308617554E2,2.656164048E2
3.336171925E1,-1.303834534E2,1.020406342E1,2.303014526E2,2.648447223E2
3.337164925E1,-1.304220886E2,1.023582840E1,2.303458862E2,2.649036064E2
3.338158025E1,-1.299226685E2,9.985801697E0,2.300188293E2,2.643639118E2
3.339151025E1,-1.300450897E2,9.777786255E0,2.298653870E2,2.642828534E2
3.340144025E1,-1.294891968E2,9.562801361E0,2.294171143E2,2.636116681E2
3.341137025E1,-1.295798950E2,9.836078644E0,2.293188782E2,2.635808140E2
3.342130025E1,-1.292792969E2,9.458202362E0,2.293262939E2,2.634257833E2
3.343123025E1,-1.295670166E2,9.547927856E0,2.291242981E2,2.633946064E2
3.344116125E1,-1.289339142E2,9.570178986E0,2.287757568E2,2.627810676E2
3.345109125E1,-1.288072357E2,9.550903320E0,2.288437500E2,2.627774451E2
3.346102125E1,-1.280874023E2,9.761566162E0,2.286916809E2,2.623005065E2
3.347095125E1,-1.278362350E2,9.796077728E0,2.289627380E2,2.624157037E2
3.348088125E1,-1.275638733E2,1.003594208E1,2.284825134E2,2.618731007E2
3.349081125E1,-1.273050995E2,1.026533127E1,2.279415894E2,2.612840093E2
3.350074225E1,-1.265389557E2,1.044854355E1,2.272516785E2,2.603163551E2
3.351067225E1,-1.261417542E2,1.061592484E1,2.268611450E2,2.597891821E2
3.352060225E1,-1.250226593E2,1.101380539E1,2.268190918E2,2.592274477E2
3.353053225E1,-1.245679016E2,1.120579147E1,2.267005615E2,2.589128743E2
3.354046225E1,-1.237275238E2,1.155429459E1,2.261488037E2,2.580412434E2
3.355039325E1,-1.229972000E2,1.181287384E1,2.259170837E2,2.575002600E2
3.356032325E1,-1.223241425E2,1.198757172E1,2.253022156E2,2.566475912E2
3.357025325E1,-1.220127106E2,1.238367844E1,2.242588806E2,2.556022351E2
3.358018325E1,-1.215251312E2,1.267480469E1,2.234235229E2,2.546508959E2
3.359011325E1,-1.211557999E2,1.300818634E1,2.230596313E2,2.541722642E2
3.360004325E1,-1.209613800E2,1.312283707E1,2.219890137E2,2.531461761E2
3.360997425E1,-1.209783630E2,1.313842773E1,2.217781372E2,2.529702053E2
3.361990425E1,-1.209335022E2,1.312463379E1,2.211862183E2,2.524292200E2
3.362983425E1,-1.212138367E2,1.315833664E1,2.212614136E2,2.526312514E2
3.363976425E1,-1.212607574E2,1.308181381E1,2.213466492E2,2.527244433E2
3.364969425E1,-1.217805176E2,1.324555206E1,2.215122986E2,2.531277099E2
3.365962425E1,-1.221138382E2,1.311164474E1,2.215848389E2,2.533447168E2
3.366955525E1,-1.230616302E2,1.327804565E1,2.222566528E2,2.543982922E2
3.367948525E1,-1.235357132E2,1.315983200E1,2.227636108E2,2.550644623E2
3.368941525E1,-1.243346710E2,1.323645782E1,2.235122986E2,2.561094724E2
3.369934525E1,-1.245533295E2,1.305339813E1,2.238187256E2,2.564736731E2
3.370927525E1,-1.248113251E2,1.305695724E1,2.242780151E2,2.569999593E2
3.371920525E1,-1.250709229E2,1.323199081E1,2.244730835E2,2.573052400E2
3.372913625E1,-1.251837387E2,1.328619766E1,2.244089966E2,2.573069941E2
3.373906625E1,-1.249407654E2,1.350569916E1,2.246902466E2,2.574457335E2
3.374899625E1,-1.246890106E2,1.334424210E1,2.249900208E2,2.575770324E2
3.375892625E1,-1.244653931E2,1.342079926E1,2.243992920E2,2.569567944E2
3.376885625E1,-1.241669083E2,1.364556122E1,2.243719177E2,2.568002724E2
3.377878725E1,-1.238866348E2,1.375727463E1,2.240448303E2,2.563849584E2
3.378871725E1,-1.233187561E2,1.342056656E1,2.241054993E2,2.561462512E2
3.379864725E1,-1.231040649E2,1.374153137E1,2.236045837E2,2.556216938E2
3.380857725E1,-1.228023376E2,1.359816742E1,2.234729919E2,2.553536810E2
3.381850725E1,-1.222582397E2,1.368628311E1,2.230212402E2,2.547015216E2
3.382843725E1,-1.217494659E2,1.351161957E1,2.227202759E2,2.541846132E2
3.383836825E1,-1.213898315E2,1.328849792E1,2.226151428E2,2.539086001E2
3.384829825E1,-1.213106461E2,1.300669479E1,2.220626831E2,2.533718259E2
3.385822825E1,-1.207520294E2,1.285822296E1,2.213837891E2,2.525018189E2
3.386815825E1,-1.205027390E2,1.277707291E1,2.207062683E2,2.517844724E2
3.387808825E1,-1.206392059E2,1.224516296E1,2.203316650E2,2.514951384E2
3.388801825E1,-1.205635986E2,1.202853012E1,2.201445007E2,2.512844366E2
3.389794925E1,-1.207108917E2,1.180123520E1,2.200773315E2,2.512855356E2
3.390787925E1,-1.210335999E2,1.147826004E1,2.197261963E2,2.511184662E2
3.391780925E1,-1.213110352E2,1.109651947E1,2.198130798E2,2.513111419E2
3.392773925E1,-1.215377502E2,1.106261444E1,2.200851135E2,2.516570352E2
3.393766925E1,-1.216116180E2,1.086338806E1,2.200115356E2,2.516197024E2
3.394760025E1,-1.214286880E2,1.108916855E1,2.199807434E2,2.515142608E2
3.395753025E1,-1.213331604E2,1.105341721E1,2.199637756E2,2.514517378E2
3.396746025E1,-1.211928711E2,1.062921906E1,2.193197327E2,2.508023872E2
3.397739025E1,-1.211571808E2,1.019095230E1,2.192230835E2,2.506824252E2
3.398732025E1,-1.209354019E2,1.006702423E1,2.192608032E2,2.506033045E2
3.399725025E1,-1.210614853E2,9.763854980E0,2.192035828E2,2.506021284E2
3.400718125E1,-1.206519012E2,9.542526245E0,2.185395508E2,2.498148841E2
3.401711125E1,-1.207810974E2,9.710025787E0,2.184780579E2,2.498299819E2
3.402704125E1,-1.205879059E2,9.579387665E0,2.180239563E2,2.493344205E2
3.403697125E1,-1.203888702E2,9.598464966E0,2.175061035E2,2.487860842E2
3.404690125E1,-1.200261230E2,9.469387054E0,2.166155396E2,2.478270193E2
3.405683125E1,-1.196046753E2,9.418918610E0,2.165873108E2,2.475965621E2
3.406676225E1,-1.193340149E2,9.022945404E0,2.157719727E2,2.467378464E2
3.407669225E1,-1.192011566E2,9.034687042E0,2.155167542E2,2.464508321E2
3.408662225E1,-1.187996063E2,9.229923248E0,2.147325745E2,2.455781270E2
3.409655225E1,-1.187203827E2,9.282550812E0,2.144576111E2,2.453013697E2
3.410648225E1,-1.182177429E2,9.028842926E0,2.134365540E2,2.441559283E2
3.411641225E1,-1.180512314E2,9.011196136E0,2.137020874E2,2.443069320E2
3.412634325E1,-1.175741425E2,8.846134186E0,2.133918152E2,2.437990973E2
3.413627325E1,-1.176248627E2,9.011108398E0,2.127256775E2,2.432468340E2
3.414620325E1,-1.170215225E2,8.751815796E0,2.121649475E2,2.424553484E2
3.415613325E1,-1.168183823E2,8.693092346E0,2.115769653E2,2.418406842E2
3.416606325E1,-1.159314957E2,8.712970734E0,2.105945435E2,2.405537139E2
3.417599425E1,-1.152811050E2,8.772006989E0,2.098969727E2,2.396318435E2
3.418592425E1,-1.141412964E2,8.895664215E0,2.093434753E2,2.386043986E2
3.419585425E1,-1.138697815E2,9.581573486E0,2.099356079E2,2.390211145E2
3.420578425E1,-1.136866760E2,1.076405334E1,2.110895386E2,2.399985801E2
3.421571425E1,-1.140955582E2,1.242249298E1,2.133233643E2,2.422374299E2
3.422564425E1,-1.144431152E2,1.432828522E1,2.150689087E2,2.440433606E2
3.423557525E1,-1.153684387E2,1.723486328E1,2.170267639E2,2.463889880E2
3.424550525E1,-1.165735626E2,2.107690430E1,2.176961060E2,2.478411305E2
3.425543525E1,-1.192085114E2,2.626270294E1,2.169146118E2,2.489022852E2
3.426536525E1,-1.218859253E2,3.286235809E1,2.144434204E2,2.488415036E2
3.427529525E1,-1.246712799E2,4.188084412E1,2.120704041E2,2.495411578E2
3.428522525E1,-1.290636597E2,5.294808197E1,2.075122681E2,2.500445341E2
3.429515625E1,-1.340010223E2,6.532145691E1,2.021563721E2,2.511779558E2
3.430508625E1,-1.379817352E2,7.902574158E1,1.959780579E2,2.523716035E2
3.431501625E1,-1.418787537E2,9.323849487E1,1.891911926E2,2.541973742E2
3.432494625E1,-1.437252350E2,1.071489716E2,1.812147064E2,2.549051100E2
3.433487625E1,-1.440021210E2,1.207134705E2,1.729903870E2,2.554095276E2
3.434480725E1,-1.421755981E2,1.332078857E2,1.644188843E2,2.549349153E2
3.435473725E1,-1.391243134E2,1.450032043E2,1.553601379E2,2.540044809E2
3.436466729E1,-1.340314331E2,1.555599060E2,1.460173950E2,2.519610864E2
3.437459729E1,-1.281830444E2,1.653986816E2,1.366040955E2,2.498965699E2
3.438452729E1,-1.207365875E2,1.739373169E2,1.268779755E2,2.468390861E2
3.439445729E1,-1.123572998E2,1.810774841E2,1.169766693E2,2.430982502E2
3.440438829E1,-1.027649612E2,1.868008118E2,1.061682587E2,2.381740533E2
3.441431829E1,-9.272896576E1,1.910352631E2,9.617257690E1,2.331143440E2
3.442424829E1,-8.169002533E1,1.936103210E2,8.649860382E1,2.272448572E2
3.443417829E1,-7.029765320E1,1.944277649E2,7.723294830E1,2.207008022E2
3.444410829E1,-5.839870834E1,1.939248047E2,6.852310944E1,2.138051813E2
3.445403829E1,-4.636101532E1,1.911760101E2,6.137310028E1,2.060686003E2
3.446396929E1,-3.420046234E1,1.868402252E2,5.515702057E1,1.977908954E2
3.447389929E1,-2.275869751E1,1.804851990E2,4.958773804E1,1.885518738E2
3.448382929E1,-1.188666534E1,1.731632385E2,4.495200348E1,1.792971907E2
3.449375929E1,-2.507385254E0,1.654046326E2,4.137935257E1,1.705204688E2
3.450368929E1,6.041580200E0,1.569360352E2,3.777230835E1,1.615307002E2
3.451361929E1,1.334593201E1,1.480765991E2,3.528381729E1,1.528062200E2
3.452355029E1,2.003638458E1,1.393897095E2,3.190314865E1,1.443909925E2
3.453348029E1,2.571240997E1,1.305234985E2,2.904977036E1,1.361668126E2
3.454341029E1,3.026445007E1,1.223948212E2,2.578211975E1,1.286901196E2
3.455334029E1,3.413482666E1,1.146212616E2,2.292371750E1,1.217732188E2
3.456327029E1,3.732406616E1,1.072204285E2,1.963908386E1,1.152171854E2
3.457320129E1,3.949198151E1,1.001379700E2,1.707874298E1,1.089904266E2
3.458313129E1,4.154722595E1,9.352215576E1,1.401779938E1,1.032911627E2
3.459306129E1,4.308863068E1,8.726625061E1,1.144647217E1,9.799515454E1
3.460299129E1,4.425468445E1,8.136860657E1,8.544517517E0,9.301793381E1
3.461292129E1,4.513527679E1,7.598577118E1,5.953422546E0,8.858032441E1
3.462285129E1,4.552626038E1,7.104994202E1,3.621360779E0,8.446211517E1
3.463278229E1,4.581743622E1,6.671830750E1,1.009979248E0,8.094189320E1
3.464271229E1,4.580156708E1,6.260876846E1,-1.227935791E0,7.758317641E1
3.465264229E1,4.574938202E1,5.865845871E1,-3.647567749E0,7.447902714E1
3.466257229E1,4.524601746E1,5.521351242E1,-5.761070251E0,7.161650634E1
3.467250229E1,4.484362030E1,5.204367065E1,-7.501777649E0,6.910695048E1
3.468243229E1,4.426899719E1,4.932621765E1,-8.952041626E0,6.688018323E1
3.469236329E1,4.347768402E1,4.667226028E1,-1.030429840E1,6.461259516E1
3.470229329E1,4.236724854E1,4.451490021E1,-1.167077637E1,6.255211515E1
3.471222329E1,4.125676727E1,4.222127533E1,-1.301277161E1,6.044906253E1
3.472215329E1,4.026058960E1,4.065579987E1,-1.411899567E1,5.893348094E1
3.473208329E1,3.921694183E1,3.887075043E1,-1.525321198E1,5.728493904E1
3.474201429E1,3.801654816E1,3.777858353E1,-1.622575378E1,5.599780704E1
3.475194429E1,3.697880554E1,3.617433929E1,-1.681725311E1,5.439517336E1
3.476187429E1,3.587467194E1,3.501619720E1,-1.761100769E1,5.313448734E1
3.477180429E1,3.472612762E1,3.407844543E1,-1.845188141E1,5.203572149E1
3.478173429E1,3.381359863E1,3.344861984E1,-1.908982086E1,5.125027690E1
3.479166429E1,3.296401978E1,3.257180023E1,-1.982164001E1,5.040283904E1
3.480159429E1,3.189875031E1,3.194031143E1,-2.026099396E1,4.947950729E1
3.481152529E1,3.113330078E1,3.154975128E1,-2.058377838E1,4.887086203E1
3.482145529E1,3.014542389E1,3.057904816E1,-2.076916504E1,4.769887823E1
3.483138529E1,2.940348816E1,3.038746262E1,-2.094334412E1,4.718672126E1
3.484131529E1,2.845424652E1,3.022865295E1,-2.104775238E1,4.654485455E1
3.485124529E1,2.768460083E1,3.010211945E1,-2.135739899E1,4.613798012E1
3.486117629E1,2.681513214E1,2.997720718E1,-2.143790436E1,4.557705569E1
3.487110629E1,2.641216278E1,2.971765137E1,-2.187760162E1,4.538028865E1
3.488103629E1,2.564789581E1,2.952895355E1,-2.173294067E1,4.474476917E1
3.489096629E1,2.548992157E1,2.935422134E1,-2.195217133E1,4.464643590E1
3.490089629E1,2.481941223E1,2.940204620E1,-2.202624512E1,4.433552772E1
3.491082629E1,2.470817566E1,2.953479385E1,-2.233660126E1,4.451653342E1
3.492075729E1,2.409965515E1,2.944594193E1,-2.185478973E1,4.388039093E1
3.493068729E1,2.389598083E1,2.930691910E1,-2.187493896E1,4.368553950E1
3.494061729E1,2.348565674E1,2.943697357E1,-2.181932831E1,4.352234568E1
3.495054729E1,2.318410492E1,2.966380692E1,-2.183516693E1,4.352262258E1
3.496047729E1,2.278620148E1,2.974254608E1,-2.168855286E1,4.329230128E1
3.497040729E1,2.266448212E1,2.967068481E1,-2.219840240E1,4.343728072E1
3.498033829E1,2.217092133E1,2.966262436E1,-2.172552490E1,4.293506106E1
3.499026829E1,2.206808472E1,2.960184097E1,-2.177272797E1,4.286398296E1
3.500019829E1,2.177935791E1,2.959156036E1,-2.157872009E1,4.261035128E1
3.501012829E1,2.172601318E1,2.971852493E1,-2.213986969E1,4.295793527E1
3.502005829E1,2.115341187E1,2.988844681E1,-2.179291534E1,4.261123379E1
3.502998929E1,2.121630096E1,2.961425018E1,-2.177077484E1,4.243939064E1
3.503991929E1,2.069574738E1,2.960615158E1,-2.156283569E1,4.206892029E1
