"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.444388671E1,1.729982758E1,7.083568573E0,-1.267678070E1,2.258676043E1
2.445381771E1,1.727410126E1,7.059669495E0,-1.275184631E1,2.260183824E1
2.446374871E1,1.737861633E1,6.988739014E0,-1.273724365E1,2.265162587E1
2.447367971E1,1.730831909E1,7.198791504E0,-1.294506836E1,2.278102947E1
2.448360971E1,1.754793549E1,7.060512543E0,-1.284749603E1,2.286567365E1
2.449354071E1,1.746494293E1,6.944755554E0,-1.242677307E1,2.253172320E1
2.450347171E1,1.741168213E1,7.055324554E0,-1.278245544E1,2.272301578E1
2.451340271E1,1.739518738E1,7.189609528E0,-1.281977081E1,2.277343963E1
2.452333371E1,1.753463745E1,7.104400635E0,-1.295366669E1,2.292887916E1
2.453326471E1,1.756357574E1,6.985572815E0,-1.272301483E1,2.278491885E1
2.454319471E1,1.731466675E1,6.960083008E0,-1.268688202E1,2.256540306E1
2.455312571E1,1.750900269E1,7.006557465E0,-1.253823090E1,2.264650650E1
2.456305671E1,1.748023987E1,7.179050446E0,-1.268778992E1,2.276131728E1
2.457298771E1,1.723535919E1,7.312740326E0,-1.246318817E1,2.249143919E1
2.458291871E1,1.761357117E1,7.206295013E0,-1.268119049E1,2.286878154E1
2.459284971E1,1.766110992E1,7.235687256E0,-1.296603394E1,2.307353484E1
2.460277983E1,1.775888062E1,7.054443359E0,-1.246116638E1,2.281279640E1
2.461271083E1,1.773225403E1,7.078594208E0,-1.228580475E1,2.270419184E1
2.462264183E1,1.764454651E1,6.970840454E0,-1.268519592E1,2.282184992E1
2.463257283E1,1.759446716E1,7.052913666E0,-1.240707397E1,2.265489683E1
2.464250383E1,1.782187653E1,6.797824860E0,-1.239498138E1,2.274786296E1
2.465243483E1,1.763346863E1,7.153011322E0,-1.258475494E1,2.281404926E1
2.466236583E1,1.728111267E1,6.830211639E0,-1.268208313E1,2.249719713E1
2.467229583E1,1.761151886E1,6.887027740E0,-1.261444092E1,2.273149505E1
2.468222683E1,1.736722565E1,6.712821960E0,-1.263437653E1,2.250133275E1
2.469215783E1,1.737123871E1,6.956554413E0,-1.258306122E1,2.254965661E1
2.470208883E1,1.740231323E1,6.927658081E0,-1.288057709E1,2.273196468E1
2.471201983E1,1.733204651E1,7.060108185E0,-1.308296204E1,2.283437889E1
2.472195083E1,1.752110291E1,6.991100311E0,-1.319171143E1,2.301924805E1
2.473188083E1,1.768215942E1,7.300586700E0,-1.309801483E1,2.318437665E1
2.474181183E1,1.742189026E1,7.035713196E0,-1.302983093E1,2.286482046E1
2.475174283E1,1.731118774E1,7.248256683E0,-1.299821472E1,2.282910493E1
2.476167383E1,1.734570312E1,6.880809784E0,-1.279978943E1,2.262860070E1
2.477160483E1,1.757084656E1,7.059371948E0,-1.264011383E1,2.276712232E1
2.478153583E1,1.734501648E1,7.001403809E0,-1.249507141E1,2.249435622E1
2.479146583E1,1.730095673E1,7.504287720E0,-1.283791351E1,2.281336146E1
2.480139683E1,1.728911591E1,7.127243042E0,-1.287844086E1,2.270606441E1
2.481132783E1,1.778736877E1,7.351123810E0,-1.274396515E1,2.308328739E1
2.482125883E1,1.733171082E1,7.112403870E0,-1.309169769E1,2.285535029E1
2.483118983E1,1.768228912E1,7.297046661E0,-1.275640106E1,2.299208574E1
2.484112083E1,1.728347015E1,6.914279938E0,-1.276101685E1,2.256920820E1
2.485105083E1,1.732727051E1,7.034641266E0,-1.300419617E1,2.277783130E1
2.486098183E1,1.747637939E1,7.098773956E0,-1.285956573E1,2.282947348E1
2.487091283E1,1.742478180E1,7.250049591E0,-1.277787781E1,2.279167394E1
2.488084383E1,1.756115723E1,7.102466583E0,-1.282186127E1,2.287442679E1
2.489077483E1,1.763041687E1,7.386764526E0,-1.264912415E1,2.292152331E1
2.490070583E1,1.756307983E1,6.993694305E0,-1.258391571E1,2.270965583E1
2.491063683E1,1.746643829E1,7.335273743E0,-1.236014557E1,2.261981225E1
2.492056683E1,1.760070801E1,7.057201385E0,-1.258673096E1,2.275993871E1
2.493049783E1,1.759719086E1,7.393104553E0,-1.258499146E1,2.286265800E1
2.494042883E1,1.764839172E1,7.051239014E0,-1.296824646E1,2.300784906E1
2.495035983E1,1.727977753E1,7.302856445E0,-1.275006104E1,2.268229442E1
2.496029083E1,1.748744965E1,7.279850006E0,-1.282226562E1,2.287395040E1
2.497022183E1,1.758326721E1,7.389549255E0,-1.272884369E1,2.293033331E1
2.498015183E1,1.759334564E1,7.024726868E0,-1.271340942E1,2.281454312E1
2.499008283E1,1.773371124E1,7.312889099E0,-1.249240875E1,2.289155167E1
2.500001383E1,1.773889923E1,6.791343689E0,-1.266453552E1,2.282939673E1
2.500994483E1,1.765956879E1,7.169300079E0,-1.238867950E1,2.273188539E1
2.501987583E1,1.773501587E1,6.960338593E0,-1.251155853E1,2.279289798E1
2.502980683E1,1.768268585E1,7.259796143E0,-1.260050964E1,2.289442863E1
2.503973683E1,1.755036926E1,7.047321320E0,-1.278082275E1,2.282607345E1
2.504966783E1,1.763502502E1,7.412181854E0,-1.297701263E1,2.311573932E1
2.505959883E1,1.739729309E1,7.064743042E0,-1.304451752E1,2.286341703E1
2.506952983E1,1.743679047E1,7.314189911E0,-1.267810822E1,2.276562021E1
2.507946083E1,1.741783142E1,7.008243561E0,-1.268532562E1,2.265863666E1
2.508939183E1,1.739091492E1,7.260524750E0,-1.265764618E1,2.270187543E1
2.509932183E1,1.750055695E1,6.978759766E0,-1.265790558E1,2.269791081E1
2.510925283E1,1.763040924E1,7.010040283E0,-1.272288513E1,2.284390074E1
2.511918383E1,1.731580353E1,6.906463623E0,-1.285057831E1,2.264229791E1
2.512911483E1,1.749104309E1,7.154708862E0,-1.233374023E1,2.256651492E1
2.513904583E1,1.738471985E1,6.834384918E0,-1.259029388E1,2.252671307E1
2.514897683E1,1.743232727E1,6.902057648E0,-1.248390961E1,2.252492914E1
2.515890683E1,1.732225800E1,6.738189697E0,-1.273049927E1,2.252841393E1
2.516883783E1,1.722141266E1,6.950782776E0,-1.251210022E1,2.239292493E1
2.517876883E1,1.735890198E1,6.698970795E0,-1.287402344E1,2.262627161E1
2.518869983E1,1.750045013E1,6.790061951E0,-1.269153595E1,2.265934202E1
2.519863083E1,1.743455505E1,6.919242859E0,-1.262086487E1,2.260809284E1
2.520856183E1,1.745874786E1,6.959926605E0,-1.271578217E1,2.269228000E1
2.521849283E1,1.746821594E1,6.844345093E0,-1.299487305E1,2.282214612E1
2.522842283E1,1.759540558E1,7.059101105E0,-1.275144196E1,2.284794253E1
2.523835383E1,1.740802002E1,7.003345490E0,-1.302154541E1,2.283958524E1
2.524828483E1,1.752479553E1,7.071571350E0,-1.248245239E1,2.264811687E1
2.525821583E1,1.737464905E1,6.926639557E0,-1.232737732E1,2.240136149E1
2.526814683E1,1.756249237E1,6.681926727E0,-1.243600464E1,2.253316432E1
2.527807683E1,1.764232635E1,6.721080780E0,-1.263645935E1,2.271793809E1
2.528800783E1,1.756596375E1,6.781257629E0,-1.284344482E1,2.279259995E1
2.529793883E1,1.754090118E1,6.534610748E0,-1.252901459E1,2.252466556E1
2.530786983E1,1.763482666E1,6.670703888E0,-1.245261383E1,2.259541973E1
2.531780083E1,1.767646790E1,6.809963226E0,-1.249682617E1,2.269369474E1
2.532773183E1,1.742190552E1,6.722381592E0,-1.242108917E1,2.242758708E1
2.533766283E1,1.725608063E1,6.850158691E0,-1.276679993E1,2.253193674E1
2.534759283E1,1.750794983E1,6.913520813E0,-1.302487183E1,2.289044262E1
2.535752383E1,1.752718353E1,7.065418243E0,-1.286769867E1,2.286263254E1
2.536745483E1,1.756034088E1,6.826580048E0,-1.307654572E1,2.293390100E1
2.537738583E1,1.733740997E1,6.861888885E0,-1.294470215E1,2.269882414E1
2.538731683E1,1.709451294E1,6.812850952E0,-1.292298126E1,2.248645716E1
2.539724783E1,1.730181885E1,6.786155701E0,-1.315089417E1,2.276732004E1
2.540717783E1,1.717851257E1,6.668350220E0,-1.271070862E1,2.238593984E1
2.541710883E1,1.741425323E1,6.793048859E0,-1.275878906E1,2.263158030E1
2.542703983E1,1.737595367E1,6.668651581E0,-1.291796875E1,2.265543195E1
2.543697083E1,1.712887573E1,6.863075256E0,-1.319613647E1,2.268563871E1
2.544690183E1,1.720020294E1,6.842422485E0,-1.278097534E1,2.249486736E1
2.545683283E1,1.721958160E1,6.773284912E0,-1.296566010E1,2.259424088E1
2.546676283E1,1.715337372E1,6.877910614E0,-1.289128876E1,2.253284736E1
2.547669383E1,1.718060303E1,6.969657898E0,-1.327777100E1,2.280457091E1
2.548662483E1,1.733439636E1,6.650714874E0,-1.292837524E1,2.262423904E1
2.549655583E1,1.733769226E1,6.811817169E0,-1.272700500E1,2.256043179E1
2.550648683E1,1.718881989E1,6.731163025E0,-1.294133759E1,2.254422993E1
2.551641783E1,1.704797363E1,6.822551727E0,-1.280722046E1,2.238761964E1
2.552634783E1,1.736676788E1,6.860614777E0,-1.282238770E1,2.265140808E1
2.553627883E1,1.730746460E1,6.914325714E0,-1.269915009E1,2.255270813E1
2.554620983E1,1.729248047E1,6.760379791E0,-1.262387085E1,2.245205405E1
2.555614083E1,1.718590546E1,6.995098114E0,-1.268079376E1,2.247419130E1
2.556607183E1,1.730020142E1,6.589294434E0,-1.272668457E1,2.246517906E1
2.557600283E1,1.738481140E1,6.903823853E0,-1.276879120E1,2.264810102E1
2.558593283E1,1.731005859E1,7.056709290E0,-1.281779480E1,2.266563783E1
2.559586388E1,1.719535065E1,7.204032898E0,-1.284033966E1,2.263741364E1
2.560579488E1,1.721186829E1,6.965812683E0,-1.275911713E1,2.252922604E1
2.561572588E1,1.744919586E1,7.018733978E0,-1.247146606E1,2.256711166E1
2.562565688E1,1.722502136E1,6.802574158E0,-1.254674530E1,2.236955953E1
2.563558788E1,1.705535126E1,6.887565613E0,-1.264526367E1,2.232098250E1
2.564551788E1,1.710173798E1,6.911144257E0,-1.262017059E1,2.234954278E1
2.565544888E1,1.729992676E1,7.059684753E0,-1.221257782E1,2.232204452E1
2.566537988E1,1.689947510E1,7.200958252E0,-1.264157867E1,2.229922801E1
2.567531088E1,1.715850067E1,7.132682800E0,-1.271517181E1,2.251588114E1
2.568524188E1,1.695149231E1,6.762706757E0,-1.281835938E1,2.230241313E1
2.569517288E1,1.713056946E1,6.872596741E0,-1.316393280E1,2.267108561E1
2.570510288E1,1.689718628E1,6.868633270E0,-1.314163208E1,2.248100356E1
2.571503388E1,1.716809082E1,7.276584625E0,-1.257357025E1,2.248970198E1
2.572496488E1,1.723607635E1,6.870349884E0,-1.297725677E1,2.264273016E1
2.573489588E1,1.729953766E1,6.792522430E0,-1.264261627E1,2.247772476E1
2.574482688E1,1.721479034E1,6.703315735E0,-1.288359833E1,2.252266757E1
2.575475788E1,1.712895203E1,7.193172455E0,-1.295307922E1,2.264784733E1
2.576468788E1,1.694944763E1,6.883659363E0,-1.272798920E1,2.228609993E1
2.577461888E1,1.682077026E1,6.873180389E0,-1.274463654E1,2.219469940E1
2.578454988E1,1.704343414E1,6.663295746E0,-1.314662170E1,2.253246147E1
2.579448088E1,1.680963135E1,6.900825500E0,-1.310053253E1,2.240109487E1
2.580441188E1,1.684127808E1,6.910705566E0,-1.252675629E1,2.209764969E1
2.581434288E1,1.690615082E1,7.153232574E0,-1.265969086E1,2.229920277E1
2.582427288E1,1.704412079E1,6.902614594E0,-1.290607452E1,2.246586080E1
2.583420388E1,1.687220001E1,7.111763000E0,-1.270101929E1,2.228372045E1
2.584413488E1,1.667747498E1,6.632541656E0,-1.284127045E1,2.206868839E1
2.585406588E1,1.648768616E1,6.966213226E0,-1.271072388E1,2.195300487E1
2.586399688E1,1.682849121E1,6.690776825E0,-1.270035553E1,2.211930473E1
2.587392788E1,1.700090790E1,6.864162445E0,-1.246036530E1,2.216773102E1
2.588385788E1,1.719656372E1,6.722087860E0,-1.290074921E1,2.252415590E1
2.589378888E1,1.723087311E1,6.999744415E0,-1.269742584E1,2.251941458E1
2.590371988E1,1.706039429E1,6.678619385E0,-1.252869415E1,2.219525146E1
2.591365088E1,1.724814606E1,7.072723389E0,-1.246972656E1,2.242801906E1
2.592358188E1,1.724546814E1,6.667514801E0,-1.264304352E1,2.239884984E1
2.593351288E1,1.687921143E1,6.860088348E0,-1.240045929E1,2.203950955E1
2.594344288E1,1.712465668E1,6.659416199E0,-1.242311096E1,2.217961624E1
2.595337388E1,1.693626404E1,6.858852386E0,-1.249073792E1,2.213367184E1
2.596330488E1,1.704829407E1,6.943122864E0,-1.262477112E1,2.232120363E1
2.597323588E1,1.709580231E1,6.846668243E0,-1.237225342E1,2.218594098E1
2.598316688E1,1.695798492E1,6.863830566E0,-1.267421722E1,2.225581284E1
2.599309788E1,1.684333801E1,7.176296234E0,-1.258313751E1,2.221559391E1
2.600302788E1,1.700904083E1,7.032497406E0,-1.283033752E1,2.243615499E1
2.601295888E1,1.717403412E1,7.097782135E0,-1.265832520E1,2.248464267E1
2.602288988E1,1.687174225E1,7.111221313E0,-1.269085693E1,2.227741019E1
2.603282088E1,1.708335114E1,7.024948120E0,-1.282380676E1,2.248645819E1
2.604275188E1,1.703361511E1,7.059787750E0,-1.302289581E1,2.257388895E1
2.605268288E1,1.709652710E1,7.143089294E0,-1.272547913E1,2.247782869E1
2.606261288E1,1.674214935E1,7.115287781E0,-1.293898773E1,2.232362624E1
2.607254388E1,1.670507050E1,7.262260437E0,-1.286501312E1,2.230041187E1
2.608247488E1,1.677971649E1,7.102951050E0,-1.295192719E1,2.235538452E1
2.609240588E1,1.687194061E1,7.166442871E0,-1.269799042E1,2.229931040E1
2.610233688E1,1.680445099E1,7.265674591E0,-1.277590942E1,2.232495155E1
2.611226788E1,1.652523804E1,7.354740143E0,-1.253288269E1,2.200565480E1
2.612219788E1,1.666497040E1,7.172107697E0,-1.271592712E1,2.215525152E1
2.613212888E1,1.682799530E1,7.207225800E0,-1.288816833E1,2.238817573E1
2.614205988E1,1.679479218E1,7.431591034E0,-1.317933655E1,2.260505477E1
2.615199088E1,1.685889435E1,7.420269012E0,-1.289731598E1,2.248607281E1
2.616192188E1,1.693778992E1,7.046688080E0,-1.282497406E1,2.238357656E1
2.617185288E1,1.694338989E1,7.090709686E0,-1.286757660E1,2.242612656E1
2.618178288E1,1.680049896E1,7.031455994E0,-1.277639771E1,2.224712289E1
2.619171388E1,1.689939117E1,7.173984528E0,-1.252686310E1,2.222561079E1
2.620164488E1,1.690632629E1,7.275386810E0,-1.283263397E1,2.243728185E1
2.621157588E1,1.681515503E1,7.115386963E0,-1.298523712E1,2.240523496E1
2.622150688E1,1.685144806E1,7.200046539E0,-1.284510803E1,2.237875716E1
2.623143788E1,1.693975067E1,7.252490997E0,-1.252205658E1,2.227904126E1
2.624136788E1,1.696781921E1,7.029796600E0,-1.275092316E1,2.235868893E1
2.625129888E1,1.690489197E1,7.290401459E0,-1.287930298E1,2.246779409E1
2.626122988E1,1.682942200E1,7.302547455E0,-1.279587555E1,2.236718747E1
2.627116088E1,1.685984802E1,7.353816986E0,-1.305926514E1,2.255831345E1
2.628109188E1,1.702291107E1,7.401496887E0,-1.281888580E1,2.255849044E1
2.629102288E1,1.674059296E1,7.502544403E0,-1.280429077E1,2.237153297E1
2.630095288E1,1.701599884E1,7.346073151E0,-1.275478363E1,2.249874469E1
2.631088388E1,1.722255707E1,7.448993683E0,-1.275205231E1,2.268741539E1
2.632081488E1,1.698556519E1,7.403041840E0,-1.276026917E1,2.249753147E1
2.633074588E1,1.678723145E1,7.163433075E0,-1.243202209E1,2.208350258E1
2.634067688E1,1.683283997E1,7.437126160E0,-1.278496552E1,2.240782654E1
2.635060688E1,1.673529816E1,7.513168335E0,-1.245937347E1,2.217552458E1
2.636053788E1,1.691175842E1,7.156867981E0,-1.257955933E1,2.225923730E1
2.637046888E1,1.689430237E1,7.222866058E0,-1.231605530E1,2.211950417E1
2.638039988E1,1.708857727E1,7.124500275E0,-1.236284637E1,2.226247847E1
2.639033088E1,1.696942902E1,7.297618866E0,-1.231915283E1,2.220311439E1
2.640026188E1,1.687803650E1,7.147544861E0,-1.251212311E1,2.219253790E1
2.641019288E1,1.693968964E1,7.274990082E0,-1.236872101E1,2.220053659E1
2.642012288E1,1.700754547E1,7.078662872E0,-1.253411102E1,2.228156211E1
2.643005388E1,1.691742706E1,7.283939362E0,-1.257445526E1,2.230183930E1
2.643998488E1,1.702297974E1,7.217159271E0,-1.265190125E1,2.240401375E1
2.644991588E1,1.692517090E1,7.090324402E0,-1.260511017E1,2.226258998E1
2.645984688E1,1.711212158E1,6.877265930E0,-1.246270752E1,2.225849434E1
2.646977788E1,1.715103912E1,7.570682526E0,-1.262512207E1,2.260236900E1
2.647970788E1,1.696564484E1,7.199062347E0,-1.274681854E1,2.240850255E1
2.648963888E1,1.688796234E1,7.355159760E0,-1.262895966E1,2.233365776E1
2.649956988E1,1.705857086E1,7.400894165E0,-1.290805817E1,2.263594575E1
2.650950088E1,1.719178772E1,7.419509888E0,-1.315604401E1,2.288423444E1
2.651943188E1,1.697664642E1,7.315933228E0,-1.288832092E1,2.253526612E1
2.652936188E1,1.717841339E1,7.448020935E0,-1.285434723E1,2.271134398E1
2.653929288E1,1.724532318E1,7.241096497E0,-1.277914429E1,2.265261969E1
2.654922388E1,1.731484985E1,7.645324707E0,-1.247933960E1,2.267132401E1
2.655915488E1,1.710419464E1,7.385288239E0,-1.258311462E1,2.248178664E1
2.656908588E1,1.722103119E1,7.659107208E0,-1.229822540E1,2.250493694E1
2.657901688E1,1.707239532E1,7.328235626E0,-1.274808502E1,2.253183062E1
2.658894688E1,1.705768585E1,7.467887878E0,-1.279940033E1,2.259554480E1
2.659887825E1,1.723170471E1,7.143726349E0,-1.274663544E1,2.259294554E1
2.660880925E1,1.754911041E1,7.504840851E0,-1.240971375E1,2.276609118E1
2.661874025E1,1.737844086E1,7.269886017E0,-1.247943115E1,2.259640793E1
2.662867125E1,1.734294891E1,7.337348938E0,-1.234078979E1,2.251465432E1
2.663860225E1,1.726464081E1,6.923751831E0,-1.257289124E1,2.245180963E1
2.664853225E1,1.714269257E1,7.316417694E0,-1.258932495E1,2.249206480E1
2.665846325E1,1.722564697E1,6.853336334E0,-1.275125885E1,2.250079409E1
2.666839425E1,1.716046906E1,7.010540009E0,-1.269055176E1,2.246507230E1
2.667832525E1,1.725013733E1,7.123069763E0,-1.246701813E1,2.244397250E1
2.668825625E1,1.730309296E1,7.251495361E0,-1.226890564E1,2.241667363E1
2.669818725E1,1.730890656E1,7.168190002E0,-1.253874207E1,2.254331933E1
2.670811725E1,1.734439087E1,7.464187622E0,-1.239976501E1,2.258973581E1
2.671804825E1,1.735556030E1,7.281013489E0,-1.252188873E1,2.260589145E1
2.672797925E1,1.719735718E1,7.267280579E0,-1.224829102E1,2.232897431E1
2.673791025E1,1.724864960E1,6.755733490E0,-1.237661743E1,2.227861097E1
2.674784125E1,1.745687866E1,7.367126465E0,-1.228428650E1,2.258142732E1
2.675777225E1,1.725411224E1,7.298721313E0,-1.217356110E1,2.234214206E1
2.676770225E1,1.732811737E1,7.498271942E0,-1.197197723E1,2.235656442E1
2.677763325E1,1.759814453E1,7.263038635E0,-1.218407440E1,2.260305489E1
2.678756425E1,1.745478821E1,7.260311127E0,-1.214788055E1,2.247115375E1
2.679749525E1,1.738996124E1,7.258964539E0,-1.249356842E1,2.260956811E1
2.680742625E1,1.739215088E1,7.429100037E0,-1.256066895E1,2.270349849E1
2.681735625E1,1.711435699E1,7.203159332E0,-1.251616669E1,2.239288164E1
2.682728725E1,1.728567505E1,7.540126801E0,-1.260563660E1,2.268369785E1
2.683721825E1,1.731989288E1,7.259353638E0,-1.263887787E1,2.263665476E1
2.684714925E1,1.734745026E1,7.276618958E0,-1.232636261E1,2.249049642E1
2.685708025E1,1.721625519E1,7.297981262E0,-1.231756592E1,2.239156992E1
2.686701125E1,1.724291992E1,7.417194366E0,-1.246069336E1,2.253002305E1
2.687694125E1,1.730609894E1,7.084774017E0,-1.238523865E1,2.242965046E1
2.688687225E1,1.747771454E1,7.370147705E0,-1.209176636E1,2.249445257E1
2.689680325E1,1.738488770E1,7.022098541E0,-1.250322723E1,2.253607950E1
2.690673425E1,1.743896484E1,7.106666565E0,-1.212239838E1,2.239586450E1
2.691666525E1,1.746980286E1,6.914184570E0,-1.246042633E1,2.254467087E1
2.692659625E1,1.742011261E1,6.783535004E0,-1.241907501E1,2.244348669E1
2.693652625E1,1.735717773E1,6.546676636E0,-1.282412720E1,2.255191416E1
2.694645725E1,1.719886017E1,6.765243530E0,-1.231860352E1,2.221074748E1
2.695638825E1,1.731804657E1,6.630786896E0,-1.264287567E1,2.244380487E1
2.696631925E1,1.736078644E1,7.091880798E0,-1.214028168E1,2.234005636E1
2.697625025E1,1.719437408E1,6.764007568E0,-1.251007080E1,2.231367675E1
2.698618125E1,1.724456787E1,6.744277954E0,-1.237537384E1,2.227128833E1
2.699611125E1,1.726937103E1,6.543308258E0,-1.279248810E1,2.246539140E1
2.700604225E1,1.753839111E1,6.813549042E0,-1.233203125E1,2.249663548E1
2.701597325E1,1.729103851E1,6.931732178E0,-1.247714233E1,2.242115083E1
2.702590425E1,1.754594421E1,7.115837097E0,-1.218933868E1,2.251833194E1
2.703583525E1,1.715638733E1,6.977706909E0,-1.287083435E1,2.255412150E1
2.704576625E1,1.720167542E1,7.127250671E0,-1.274767303E1,2.256542725E1
2.705569625E1,1.705873871E1,6.951908112E0,-1.264955139E1,2.234593348E1
2.706562725E1,1.705500793E1,6.925678253E0,-1.278092194E1,2.240960242E1
2.707555825E1,1.737748718E1,7.081352234E0,-1.304010773E1,2.285097415E1
2.708548925E1,1.731510162E1,7.229328156E0,-1.306157684E1,2.286221160E1
2.709542025E1,1.753211975E1,7.097606659E0,-1.273575592E1,2.280242799E1
2.710535025E1,1.746233368E1,7.108879089E0,-1.265909576E1,2.270951265E1
2.711528125E1,1.748699951E1,6.899139404E0,-1.241879272E1,2.253041698E1
2.712521225E1,1.762089539E1,6.883655548E0,-1.232671356E1,2.257938297E1
2.713514325E1,1.739752197E1,7.019954681E0,-1.254780579E1,2.256991282E1
2.714507425E1,1.720754242E1,6.905914307E0,-1.238792419E1,2.229914425E1
2.715500525E1,1.737342834E1,6.950141907E0,-1.273024750E1,2.263182905E1
2.716493525E1,1.730422211E1,6.781837463E0,-1.239743805E1,2.234112558E1
2.717486625E1,1.741235352E1,6.937072754E0,-1.237610626E1,2.246065537E1
2.718479725E1,1.731889343E1,7.042274475E0,-1.213066101E1,2.228655730E1
2.719472825E1,1.745793152E1,7.049568176E0,-1.238166809E1,2.253400739E1
2.720465925E1,1.739326477E1,6.995075226E0,-1.260478210E1,2.259064560E1
2.721459025E1,1.736486053E1,7.099029541E0,-1.230899811E1,2.243760317E1
2.722452025E1,1.730927277E1,7.189235687E0,-1.251977539E1,2.253976063E1
2.723445125E1,1.742916107E1,7.050163269E0,-1.257810211E1,2.262054620E1
2.724438225E1,1.749394226E1,7.147193909E0,-1.243807983E1,2.262357679E1
2.725431325E1,1.754803467E1,7.106117249E0,-1.254580688E1,2.271184038E1
2.726424425E1,1.744457245E1,6.873050690E0,-1.249676514E1,2.253266679E1
2.727417525E1,1.745785522E1,6.872703552E0,-1.260761261E1,2.260448316E1
2.728410525E1,1.736232758E1,6.748664856E0,-1.232560730E1,2.233641626E1
2.729403625E1,1.750759125E1,6.672176361E0,-1.233806610E1,2.243349201E1
2.730396725E1,1.725172424E1,6.885154724E0,-1.273013306E1,2.251851755E1
2.731389825E1,1.726094055E1,6.983673096E0,-1.251522827E1,2.243530025E1
2.732382925E1,1.748609161E1,6.952743530E0,-1.280937958E1,2.276366068E1
2.733375925E1,1.774845123E1,7.031803131E0,-1.264888000E1,2.290082841E1
2.734369025E1,1.728190613E1,6.804611206E0,-1.282593536E1,2.257147826E1
2.735362125E1,1.735053253E1,7.113548279E0,-1.273261261E1,2.266634007E1
2.736355225E1,1.722093201E1,7.154636383E0,-1.256867981E1,2.248824211E1
2.737348325E1,1.732697296E1,7.139541626E0,-1.255525970E1,2.255729578E1
2.738341425E1,1.729657745E1,7.339397430E0,-1.274467468E1,2.270385604E1
2.739334425E1,1.732132721E1,7.213771820E0,-1.265619659E1,2.263285648E1
2.740327525E1,1.732103729E1,6.988059998E0,-1.232028198E1,2.237500086E1
2.741320625E1,1.735958862E1,7.128623962E0,-1.256332397E1,2.258339448E1
2.742313725E1,1.719655609E1,6.971740723E0,-1.253264618E1,2.239182731E1
2.743306825E1,1.742999268E1,7.293354034E0,-1.222910309E1,2.250663502E1
2.744299925E1,1.717224121E1,7.290462494E0,-1.256240845E1,2.249112753E1
2.745292925E1,1.714946747E1,7.283779144E0,-1.265847778E1,2.252542414E1
2.746286025E1,1.704880524E1,7.136772156E0,-1.244680786E1,2.228269065E1
2.747279125E1,1.708573914E1,7.324722290E0,-1.215274811E1,2.220953230E1
2.748272225E1,1.703209686E1,7.071521759E0,-1.245285034E1,2.225246560E1
2.749265325E1,1.726364899E1,7.068729401E0,-1.236130524E1,2.237861432E1
2.750258325E1,1.718814850E1,6.993663788E0,-1.256443787E1,2.241001742E1
2.751251425E1,1.722871399E1,7.206031799E0,-1.241311646E1,2.242411515E1
2.752244525E1,1.712091064E1,7.296699524E0,-1.229302216E1,2.230438968E1
2.753237625E1,1.729208374E1,7.325572968E0,-1.228745270E1,2.244240792E1
2.754230725E1,1.722229004E1,7.085308075E0,-1.263591003E1,2.250500138E1
2.755223825E1,1.757031250E1,7.232257843E0,-1.279455566E1,2.290681317E1
2.756216825E1,1.741526031E1,6.936370850E0,-1.275126648E1,2.267155330E1
2.757209925E1,1.745627594E1,7.060565948E0,-1.281470490E1,2.277695815E1
2.758203025E1,1.723670959E1,7.017375946E0,-1.256429291E1,2.245460263E1
2.759196125E1,1.726299286E1,7.217769623E0,-1.245786285E1,2.247900059E1
2.760189221E1,1.734132385E1,6.860496521E0,-1.241665649E1,2.240449250E1
2.761182321E1,1.756489563E1,7.193881989E0,-1.235823822E1,2.264958164E1
2.762175321E1,1.737012482E1,6.999404907E0,-1.262413025E1,2.258498549E1
2.763168421E1,1.759178925E1,7.221614838E0,-1.244149017E1,2.272473207E1
2.764161521E1,1.745929718E1,6.824893951E0,-1.258136749E1,2.257647101E1
2.765154621E1,1.735602570E1,6.960289001E0,-1.277715302E1,2.264802177E1
2.766147721E1,1.732342529E1,6.865200043E0,-1.300669098E1,2.272456921E1
2.767140821E1,1.762624359E1,7.237857819E0,-1.275874329E1,2.293156295E1
2.768133821E1,1.767984772E1,7.226169586E0,-1.262430573E1,2.289470763E1
2.769126921E1,1.762508392E1,7.397018433E0,-1.276416016E1,2.298441319E1
2.770120021E1,1.727217865E1,7.078266144E0,-1.264035797E1,2.254348368E1
2.771113121E1,1.727649689E1,7.358547211E0,-1.254390717E1,2.258262980E1
2.772106221E1,1.718621826E1,7.248924255E0,-1.262996674E1,2.252618611E1
2.773099221E1,1.730962372E1,7.309452057E0,-1.282926941E1,2.275173216E1
2.774092321E1,1.736751556E1,7.099159241E0,-1.279223633E1,2.270836782E1
2.775085421E1,1.745874786E1,7.420570374E0,-1.264991760E1,2.280116569E1
2.776078521E1,1.737965393E1,7.140609741E0,-1.296379089E1,2.282762696E1
2.777071621E1,1.720222473E1,7.346557617E0,-1.263671875E1,2.257377029E1
2.778064721E1,1.755146027E1,7.328258514E0,-1.261302185E1,2.282203870E1
2.779057721E1,1.740766907E1,7.310474396E0,-1.244097137E1,2.261078829E1
2.780050821E1,1.756097412E1,7.157958984E0,-1.257069397E1,2.275184687E1
2.781043921E1,1.736753082E1,7.413192749E0,-1.224095917E1,2.250394710E1
