"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.828899125E1,1.206720734E1,-1.588512421E1,-5.004100800E1,5.387074480E1
1.829892425E1,1.188887024E1,-1.611158752E1,-5.043293762E1,5.426241503E1
1.830885625E1,1.205768585E1,-1.622554779E1,-5.035264587E1,5.425905579E1
1.831878825E1,1.208225250E1,-1.628137970E1,-5.034465790E1,5.427383098E1
1.832872025E1,1.211695099E1,-1.623872375E1,-5.037646484E1,5.429829519E1
1.833865325E1,1.214816284E1,-1.607648468E1,-5.044415283E1,5.431982856E1
1.834858525E1,1.217423248E1,-1.592426300E1,-5.062078094E1,5.444499566E1
1.835851725E1,1.214011383E1,-1.618518829E1,-5.082498932E1,5.470395071E1
1.836845025E1,1.195397186E1,-1.614798737E1,-5.107046509E1,5.488030014E1
1.837838225E1,1.219106293E1,-1.641390991E1,-5.081561279E1,5.477467442E1
1.838831425E1,1.236143494E1,-1.592599487E1,-5.055332947E1,5.442500810E1
1.839824725E1,1.217751312E1,-1.596412659E1,-5.047985840E1,5.432643249E1
1.840817925E1,1.246546173E1,-1.589523315E1,-5.040882111E1,5.430557447E1
1.841811125E1,1.220277405E1,-1.592053223E1,-5.041358948E1,5.425772797E1
1.842804425E1,1.221382904E1,-1.607764435E1,-5.013403320E1,5.404710494E1
1.843797625E1,1.216929626E1,-1.622380829E1,-5.035118103E1,5.428208874E1
1.844790825E1,1.226649475E1,-1.603507996E1,-5.028728485E1,5.418857537E1
1.845784125E1,1.228225708E1,-1.619651031E1,-5.040177917E1,5.434629821E1
1.846777325E1,1.202303314E1,-1.592144775E1,-5.025167847E1,5.406733777E1
1.847770525E1,1.221603394E1,-1.599821472E1,-5.054862213E1,5.440898417E1
1.848763825E1,1.227043152E1,-1.603955841E1,-5.076437378E1,5.463380427E1
1.849757025E1,1.236798859E1,-1.613620758E1,-5.067041779E1,5.459702900E1
1.850750225E1,1.230822754E1,-1.626838684E1,-5.069194794E1,5.464271645E1
1.851743425E1,1.253968811E1,-1.617013550E1,-5.061494446E1,5.459477688E1
1.852736725E1,1.221624756E1,-1.620526123E1,-5.040293884E1,5.433510320E1
1.853729925E1,1.238209534E1,-1.603246307E1,-5.070214081E1,5.459911391E1
1.854723125E1,1.206916809E1,-1.618311310E1,-5.050080872E1,5.438648406E1
1.855716425E1,1.226255798E1,-1.610173798E1,-5.027960205E1,5.420031989E1
1.856709625E1,1.223853302E1,-1.613937378E1,-5.017012024E1,5.410454733E1
1.857702825E1,1.231441498E1,-1.605449677E1,-5.022018433E1,5.414294595E1
1.858696125E1,1.226777649E1,-1.619209290E1,-5.006394958E1,5.402852266E1
1.859689325E1,1.238219452E1,-1.622634125E1,-5.026994324E1,5.425569172E1
1.860682525E1,1.238152313E1,-1.619412994E1,-5.039967346E1,5.436615716E1
1.861675825E1,1.237388611E1,-1.598163605E1,-5.039627075E1,5.429834117E1
1.862669025E1,1.227593994E1,-1.592104340E1,-5.016335297E1,5.404202351E1
1.863662225E1,1.224834442E1,-1.596166229E1,-5.019636536E1,5.407838477E1
1.864655525E1,1.242010498E1,-1.625363159E1,-5.022255707E1,5.422863437E1
1.865648725E1,1.244615173E1,-1.607405853E1,-5.035542297E1,5.430424176E1
1.866641925E1,1.207981873E1,-1.602322388E1,-5.052027893E1,5.435958340E1
1.867635225E1,1.219694519E1,-1.587557220E1,-5.021353149E1,5.405735852E1
1.868628425E1,1.230905151E1,-1.609805298E1,-5.036793518E1,5.429170243E1
1.869621625E1,1.229506683E1,-1.600445557E1,-5.050972748E1,5.439249798E1
1.870614825E1,1.223532867E1,-1.600305176E1,-5.045673370E1,5.432939268E1
1.871608125E1,1.232349396E1,-1.589701080E1,-5.055619049E1,5.441058585E1
1.872601325E1,1.217858887E1,-1.595642853E1,-5.038857269E1,5.423959712E1
1.873594525E1,1.223089600E1,-1.573749542E1,-5.039566040E1,5.419396799E1
1.874587825E1,1.214202881E1,-1.583939362E1,-5.032621002E1,5.413910480E1
1.875581025E1,1.224026489E1,-1.566318512E1,-5.010762787E1,5.390671408E1
1.876574225E1,1.194206238E1,-1.603013611E1,-5.030644226E1,5.413239557E1
1.877567525E1,1.202954102E1,-1.571434021E1,-5.017308807E1,5.393504531E1
1.878560725E1,1.197645569E1,-1.606860352E1,-5.034542847E1,5.418761553E1
1.879553925E1,1.212827301E1,-1.596143341E1,-5.038818359E1,5.422943305E1
1.880547225E1,1.215309143E1,-1.618955231E1,-5.046837616E1,5.437698251E1
1.881540425E1,1.228348541E1,-1.575345612E1,-5.003919983E1,5.387928093E1
1.882533625E1,1.194223785E1,-1.621462250E1,-4.999887848E1,5.390193760E1
1.883526825E1,1.207528687E1,-1.588536072E1,-5.009542084E1,5.392317152E1
1.884520125E1,1.156308746E1,-1.582904053E1,-5.023300934E1,5.392233992E1
1.885513325E1,1.192827606E1,-1.582841492E1,-5.036032104E1,5.412009261E1
1.886506525E1,1.192993927E1,-1.616432953E1,-5.017086029E1,5.404372510E1
1.887499825E1,1.204161835E1,-1.613407135E1,-5.001754761E1,5.391719484E1
1.888493025E1,1.224214172E1,-1.607200623E1,-5.031479645E1,5.421953670E1
1.889486225E1,1.226342010E1,-1.570458984E1,-5.058502960E1,5.436792101E1
1.890479525E1,1.228507233E1,-1.575117493E1,-5.042406464E1,5.423660026E1
1.891472725E1,1.219140625E1,-1.561731720E1,-5.029815674E1,5.405955562E1
1.892465925E1,1.210748291E1,-1.576831818E1,-5.040389252E1,5.418286982E1
1.893459225E1,1.228260040E1,-1.552746582E1,-5.027332306E1,5.403120838E1
1.894452425E1,1.222648621E1,-1.588343811E1,-5.021309662E1,5.406593792E1
1.895445625E1,1.236205292E1,-1.589554596E1,-5.021971130E1,5.410645190E1
1.896438825E1,1.235824585E1,-1.588915253E1,-5.035823822E1,5.423231108E1
1.897432125E1,1.231996155E1,-1.577008057E1,-5.035856628E1,5.418913260E1
1.898425350E1,1.241986847E1,-1.611339569E1,-5.022460175E1,5.418860834E1
1.899418550E1,1.257467651E1,-1.602944183E1,-4.998703766E1,5.397934261E1
1.900411850E1,1.243763733E1,-1.611663055E1,-5.043619537E1,5.438980057E1
1.901405050E1,1.235286713E1,-1.583442688E1,-5.008721924E1,5.396343143E1
1.902398250E1,1.224996948E1,-1.612625885E1,-5.019579315E1,5.412703231E1
1.903391550E1,1.235003662E1,-1.600196838E1,-4.985111237E1,5.379330628E1
1.904384750E1,1.225085449E1,-1.619609070E1,-4.994172668E1,5.391264095E1
1.905377950E1,1.230939484E1,-1.602037811E1,-5.013776398E1,5.405524112E1
1.906371250E1,1.216963959E1,-1.610354614E1,-5.031976318E1,5.421718264E1
1.907364450E1,1.235721588E1,-1.592680359E1,-5.035791779E1,5.424282202E1
1.908357650E1,1.224485016E1,-1.617251587E1,-5.043680573E1,5.436320444E1
1.909350950E1,1.239893341E1,-1.588474274E1,-5.030812836E1,5.419378544E1
1.910344150E1,1.226201630E1,-1.611553955E1,-5.038893890E1,5.430573471E1
1.911337350E1,1.229606628E1,-1.584165192E1,-5.000049591E1,5.387207786E1
1.912330550E1,1.261159515E1,-1.603710175E1,-5.013185883E1,5.412434050E1
1.913323850E1,1.237210083E1,-1.618107605E1,-5.021389008E1,5.418792169E1
1.914317050E1,1.234972382E1,-1.623944092E1,-5.041297913E1,5.438477346E1
1.915310250E1,1.221781158E1,-1.592833710E1,-5.030107117E1,5.415888296E1
1.916303550E1,1.217334747E1,-1.613277435E1,-5.014507294E1,5.406463851E1
1.917296750E1,1.228195953E1,-1.604472351E1,-4.995940399E1,5.389083159E1
1.918289950E1,1.219070435E1,-1.601732635E1,-5.016858673E1,5.405603676E1
1.919283250E1,1.215938568E1,-1.618737793E1,-5.003942871E1,5.397986930E1
1.920276450E1,1.211384583E1,-1.624603271E1,-5.028597260E1,5.421584528E1
1.921269650E1,1.220666504E1,-1.603749847E1,-5.006845856E1,5.397272062E1
1.922262950E1,1.192739105E1,-1.621636963E1,-5.050997925E1,5.437362692E1
1.923256150E1,1.211441803E1,-1.607885742E1,-5.010529327E1,5.399841844E1
1.924249350E1,1.194160461E1,-1.622540283E1,-4.997350311E1,5.388150547E1
1.925242650E1,1.215567780E1,-1.603539276E1,-5.012774658E1,5.401560239E1
1.926235850E1,1.231311035E1,-1.588188171E1,-4.999353790E1,5.388135749E1
1.927229050E1,1.239891052E1,-1.616561890E1,-4.987459564E1,5.387518452E1
1.928222250E1,1.227246857E1,-1.597140503E1,-5.026501465E1,5.415044747E1
1.929215550E1,1.222731781E1,-1.597930145E1,-4.996475220E1,5.386391963E1
1.930208750E1,1.210742188E1,-1.591841125E1,-4.995373535E1,5.380856026E1
1.931201950E1,1.215605164E1,-1.587914276E1,-5.046138000E1,5.427953241E1
1.932195250E1,1.227487183E1,-1.588565826E1,-5.032791901E1,5.418418633E1
1.933188450E1,1.222724915E1,-1.594445038E1,-5.005193329E1,5.393447085E1
1.934181650E1,1.213662720E1,-1.598753357E1,-5.016880798E1,5.403525001E1
1.935174950E1,1.210935974E1,-1.617958069E1,-5.027214050E1,5.418213299E1
1.936168150E1,1.232799530E1,-1.602956390E1,-5.039455414E1,5.430043714E1
1.937161350E1,1.202151489E1,-1.609020233E1,-5.045912170E1,5.430961604E1
1.938154550E1,1.219028473E1,-1.587261200E1,-5.028968811E1,5.412573864E1
1.939147850E1,1.224050140E1,-1.616493988E1,-5.023065186E1,5.416875060E1
1.940141050E1,1.216850281E1,-1.578942108E1,-5.022093201E1,5.403258545E1
1.941134250E1,1.223208618E1,-1.588348389E1,-5.019476318E1,5.405019189E1
1.942127550E1,1.231125641E1,-1.551368713E1,-5.028789520E1,5.404733043E1
1.943120750E1,1.211850739E1,-1.589587402E1,-5.025736237E1,5.408640776E1
1.944113950E1,1.222071075E1,-1.599353027E1,-5.023562622E1,5.411799076E1
1.945107250E1,1.214163208E1,-1.570285034E1,-5.035104370E1,5.412232756E1
1.946100450E1,1.218387604E1,-1.590533447E1,-5.012418365E1,5.398018421E1
1.947093650E1,1.236109924E1,-1.595587921E1,-4.964120483E1,5.358764851E1
1.948086950E1,1.222116852E1,-1.600576782E1,-5.006781769E1,5.396598866E1
1.949080150E1,1.225075531E1,-1.563217163E1,-5.014273071E1,5.393272883E1
1.950073350E1,1.245040131E1,-1.589668274E1,-4.988294983E1,5.381473496E1
1.951066550E1,1.241127014E1,-1.568117523E1,-4.977128601E1,5.363879002E1
1.952059850E1,1.221898651E1,-1.610085297E1,-5.020299530E1,5.411914481E1
1.953053050E1,1.232003021E1,-1.553738403E1,-5.011862183E1,5.389869851E1
1.954046250E1,1.239818573E1,-1.581163025E1,-4.995762634E1,5.384688561E1
1.955039550E1,1.252092743E1,-1.577130127E1,-4.982328033E1,5.373887634E1
1.956032750E1,1.229691315E1,-1.614290619E1,-5.007655334E1,5.403210794E1
1.957025950E1,1.238886261E1,-1.566481781E1,-4.997472382E1,5.381768719E1
1.958019250E1,1.215738678E1,-1.586910248E1,-5.044919586E1,5.426556763E1
1.959012450E1,1.200733948E1,-1.570002747E1,-5.036555481E1,5.410504759E1
1.960005650E1,1.199200439E1,-1.607540894E1,-5.048704529E1,5.432466000E1
1.960998950E1,1.207141113E1,-1.589282227E1,-5.019598389E1,5.401793743E1
1.961992150E1,1.213190460E1,-1.619393158E1,-5.004856110E1,5.398411801E1
1.962985350E1,1.236853790E1,-1.574819946E1,-5.004521942E1,5.390278753E1
1.963978550E1,1.215604401E1,-1.618362427E1,-5.030211639E1,5.422160099E1
1.964971850E1,1.210462189E1,-1.594871521E1,-5.005078888E1,5.390700191E1
1.965965050E1,1.221614838E1,-1.610549927E1,-5.056163788E1,5.445273742E1
1.966958250E1,1.221008301E1,-1.601876831E1,-5.013893890E1,5.403332545E1
1.967951550E1,1.234344482E1,-1.620553589E1,-5.054154968E1,5.449246065E1
1.968944750E1,1.216880035E1,-1.587303162E1,-5.047557068E1,5.429379403E1
1.969937950E1,1.224691772E1,-1.597110748E1,-5.046296692E1,5.432839311E1
1.970931250E1,1.237761688E1,-1.608178711E1,-5.041648102E1,5.434750072E1
1.971924450E1,1.230791473E1,-1.593872833E1,-5.059730530E1,5.445746165E1
1.972917650E1,1.247662354E1,-1.588128662E1,-5.048934937E1,5.437881756E1
1.973910850E1,1.238957977E1,-1.609119415E1,-5.030463409E1,5.424928043E1
1.974904150E1,1.251821899E1,-1.590190125E1,-5.006164551E1,5.399763533E1
1.975897350E1,1.233465576E1,-1.603311920E1,-5.012657928E1,5.405440403E1
1.976890550E1,1.229421997E1,-1.578244781E1,-5.033662415E1,5.416649549E1
1.977883850E1,1.227942657E1,-1.592339325E1,-5.051933289E1,5.437409093E1
1.978877050E1,1.224913025E1,-1.590747833E1,-5.065718842E1,5.449073129E1
1.979870250E1,1.233963776E1,-1.602517700E1,-5.055364227E1,5.444946010E1
1.980863550E1,1.218257141E1,-1.590937805E1,-5.047281647E1,5.430495887E1
1.981856750E1,1.189972687E1,-1.611524963E1,-5.055806732E1,5.438219324E1
1.982849950E1,1.228349304E1,-1.570818329E1,-5.046334076E1,5.426029842E1
1.983843250E1,1.239164734E1,-1.595831299E1,-5.036983490E1,5.427099543E1
1.984836450E1,1.246723938E1,-1.599962616E1,-5.040058899E1,5.432899286E1
1.985829650E1,1.238808441E1,-1.599720001E1,-5.075718689E1,5.464125790E1
1.986822850E1,1.222270966E1,-1.582313538E1,-5.043214417E1,5.425096690E1
1.987816150E1,1.220136261E1,-1.608823395E1,-5.068736267E1,5.456109654E1
1.988809350E1,1.239482880E1,-1.603036499E1,-5.033612061E1,5.426167543E1
1.989802550E1,1.234086609E1,-1.602814484E1,-5.050378418E1,5.440432537E1
1.990795850E1,1.247698975E1,-1.590901947E1,-4.988372803E1,5.382525890E1
1.991789050E1,1.231906891E1,-1.624831390E1,-5.017401123E1,5.415901187E1
1.992782250E1,1.227153778E1,-1.594649506E1,-5.047274017E1,5.433579708E1
1.993775550E1,1.252720642E1,-1.610572815E1,-5.033565521E1,5.431393528E1
1.994768750E1,1.254286957E1,-1.592714691E1,-5.060651398E1,5.451620716E1
1.995761950E1,1.235983276E1,-1.604940796E1,-5.054060364E1,5.444907325E1
1.996755150E1,1.235117340E1,-1.595009613E1,-5.013981628E1,5.404589002E1
1.997748450E1,1.220996094E1,-1.587044525E1,-5.024748993E1,5.409033576E1
1.998741704E1,1.231189728E1,-1.595973969E1,-5.012126923E1,5.402256690E1
1.999734904E1,1.216863251E1,-1.590621948E1,-5.043848419E1,5.426899781E1
2.000728204E1,1.214541626E1,-1.617958069E1,-5.023267365E1,5.415359147E1
2.001721404E1,1.223762512E1,-1.605200958E1,-4.997801208E1,5.390016857E1
2.002714604E1,1.195252991E1,-1.592936707E1,-4.980891418E1,5.364266621E1
2.003707904E1,1.213566589E1,-1.598614502E1,-5.003813171E1,5.391331788E1
2.004701104E1,1.226226044E1,-1.615699768E1,-4.992048645E1,5.388382478E1
2.005694304E1,1.234668732E1,-1.603707886E1,-5.026792908E1,5.418942037E1
2.006687504E1,1.220218658E1,-1.618604279E1,-5.059951782E1,5.450864649E1
2.007680804E1,1.209802246E1,-1.598686981E1,-4.996620178E1,5.383830861E1
2.008674004E1,1.224080658E1,-1.599433899E1,-5.009952545E1,5.399646911E1
2.009667204E1,1.236688995E1,-1.599876404E1,-5.002451324E1,5.395694898E1
2.010660504E1,1.229572296E1,-1.618373108E1,-5.003631592E1,5.400676685E1
2.011653704E1,1.234347534E1,-1.605354309E1,-5.015654755E1,5.409026614E1
2.012646904E1,1.224121094E1,-1.629382324E1,-5.013914490E1,5.412272879E1
2.013640204E1,1.222470856E1,-1.609423065E1,-5.025730133E1,5.416884803E1
2.014633404E1,1.209857941E1,-1.623783875E1,-5.030873871E1,5.423110013E1
2.015626604E1,1.211122894E1,-1.589115143E1,-5.009992981E1,5.393712568E1
2.016619804E1,1.208080292E1,-1.590899658E1,-5.022043610E1,5.404751773E1
2.017613104E1,1.225736237E1,-1.587722778E1,-5.008113861E1,5.394858421E1
2.018606304E1,1.246627045E1,-1.599996185E1,-5.047502136E1,5.439792698E1
2.019599504E1,1.232015228E1,-1.571492004E1,-5.034283447E1,5.415852516E1
2.020592804E1,1.221609497E1,-1.600067139E1,-5.040075684E1,5.427237558E1
2.021586004E1,1.224673462E1,-1.578643799E1,-5.047894287E1,5.428920525E1
2.022579204E1,1.208491516E1,-1.612313843E1,-5.018511963E1,5.407908098E1
2.023572504E1,1.201494598E1,-1.585312653E1,-5.024510956E1,5.403935216E1
2.024565704E1,1.223163605E1,-1.619281769E1,-5.037875366E1,5.431242110E1
2.025558904E1,1.239681244E1,-1.597157288E1,-5.023546600E1,5.415140020E1
2.026552104E1,1.220330048E1,-1.614219666E1,-5.028363037E1,5.420271708E1
2.027545404E1,1.227095032E1,-1.575994873E1,-5.032312775E1,5.414212216E1
2.028538604E1,1.205414581E1,-1.600538635E1,-5.043379211E1,5.426824311E1
2.029531804E1,1.198720551E1,-1.575922394E1,-5.031602478E1,5.407169856E1
2.030525104E1,1.206739044E1,-1.611554718E1,-5.042167664E1,5.429252479E1
2.031518304E1,1.220977020E1,-1.589610291E1,-5.030808258E1,5.415411110E1
2.032511504E1,1.228180695E1,-1.591542816E1,-5.021206665E1,5.408692331E1
2.033504804E1,1.226476288E1,-1.563829041E1,-4.991197205E1,5.372323044E1
2.034498004E1,1.224169922E1,-1.587815094E1,-5.023631287E1,5.408938905E1
2.035491204E1,1.216403198E1,-1.586036682E1,-5.014865112E1,5.398520278E1
2.036484404E1,1.244745636E1,-1.602723694E1,-5.011437225E1,5.406719708E1
2.037477704E1,1.241503906E1,-1.559409332E1,-5.008018494E1,5.390114901E1
2.038470904E1,1.216640472E1,-1.618679047E1,-5.023771667E1,5.416513423E1
2.039464104E1,1.224578857E1,-1.594122314E1,-5.013522339E1,5.401502159E1
2.040457404E1,1.215748596E1,-1.590373993E1,-5.056418610E1,5.438262888E1
2.041450604E1,1.235214996E1,-1.556269073E1,-5.058412933E1,5.434636227E1
2.042443804E1,1.231450653E1,-1.577463531E1,-5.035153961E1,5.418268849E1
2.043437104E1,1.227861786E1,-1.559532166E1,-5.005934906E1,5.385087690E1
2.044430304E1,1.242056274E1,-1.588707733E1,-5.007121277E1,5.397958830E1
2.045423504E1,1.233807373E1,-1.582124329E1,-5.004464722E1,5.391666271E1
2.046416704E1,1.218209839E1,-1.577016449E1,-5.029772186E1,5.410140880E1
2.047410004E1,1.204911041E1,-1.586367035E1,-5.037503052E1,5.417084823E1
2.048403204E1,1.197177887E1,-1.613529205E1,-5.027089691E1,5.413717960E1
2.049396404E1,1.232806396E1,-1.601084900E1,-5.006036377E1,5.398489110E1
2.050389704E1,1.218542480E1,-1.626434326E1,-5.039004517E1,5.433387609E1
2.051382904E1,1.224250793E1,-1.602544403E1,-5.049271393E1,5.437102185E1
2.052376104E1,1.214955902E1,-1.620755768E1,-5.029564667E1,5.422129456E1
2.053369304E1,1.205816650E1,-1.589480591E1,-4.991838074E1,5.375768754E1
2.054362604E1,1.208147430E1,-1.587348938E1,-5.018099976E1,5.400057799E1
2.055355804E1,1.220222473E1,-1.591957855E1,-4.991454315E1,5.379394843E1
2.056349004E1,1.220618439E1,-1.624692535E1,-4.996958923E1,5.394361286E1
2.057342304E1,1.203281403E1,-1.601382446E1,-4.975220490E1,5.363313415E1
2.058335504E1,1.178959656E1,-1.606916046E1,-5.012131500E1,5.393847164E1
2.059328704E1,1.218262482E1,-1.612049866E1,-4.996157074E1,5.389290654E1
2.060322004E1,1.212019348E1,-1.599449158E1,-5.025157928E1,5.411048024E1
2.061315204E1,1.218549347E1,-1.550668335E1,-5.014327240E1,5.388219786E1
2.062308404E1,1.203746796E1,-1.573896027E1,-5.004206085E1,5.382214562E1
2.063301704E1,1.212816620E1,-1.591078949E1,-5.005804443E1,5.390782364E1
2.064294904E1,1.222120667E1,-1.587549591E1,-5.029769897E1,5.414099911E1
2.065288104E1,1.242111969E1,-1.586888123E1,-4.998210144E1,5.389170688E1
2.066281304E1,1.252902985E1,-1.612673187E1,-4.992745972E1,5.394255559E1
2.067274604E1,1.261933136E1,-1.592768097E1,-5.018045044E1,5.413885990E1
2.068267804E1,1.229502106E1,-1.616892242E1,-5.023269653E1,5.418418031E1
2.069261004E1,1.228139496E1,-1.588635254E1,-5.031871796E1,5.417732216E1
2.070254304E1,1.236358643E1,-1.584638214E1,-5.053224945E1,5.438266572E1
2.071247504E1,1.217475891E1,-1.577610779E1,-5.058145142E1,5.436537095E1
2.072240704E1,1.199459076E1,-1.582131958E1,-5.015569305E1,5.394235726E1
2.073233904E1,1.205403137E1,-1.576717377E1,-5.042962646E1,5.419456307E1
2.074227204E1,1.222416687E1,-1.564086151E1,-5.042678070E1,5.419342226E1
2.075220404E1,1.229818726E1,-1.593693542E1,-5.054009247E1,5.440158332E1
2.076213604E1,1.223503876E1,-1.564439392E1,-5.036257935E1,5.413716499E1
2.077206904E1,1.228791046E1,-1.576013184E1,-5.011195374E1,5.394981377E1
2.078200104E1,1.248648071E1,-1.579435730E1,-5.033838654E1,5.421556125E1
2.079193304E1,1.230699158E1,-1.597459412E1,-5.037139893E1,5.425797203E1
2.080186504E1,1.224848938E1,-1.579405975E1,-5.031419373E1,5.413867292E1
2.081179804E1,1.220090485E1,-1.589089203E1,-5.039340210E1,5.422985805E1
2.082173004E1,1.211154938E1,-1.551738739E1,-5.040808105E1,5.411518803E1
2.083166204E1,1.211331177E1,-1.569228363E1,-5.040196991E1,5.416030519E1
2.084159504E1,1.214729309E1,-1.558185577E1,-5.021318817E1,5.396031157E1
2.085152704E1,1.201448059E1,-1.580587006E1,-5.011912537E1,5.390825539E1
2.086145904E1,1.218997955E1,-1.586884308E1,-5.022908783E1,5.406826284E1
2.087139204E1,1.212796021E1,-1.611080933E1,-5.032344818E1,5.421342115E1
2.088132404E1,1.188872528E1,-1.588631439E1,-5.035553741E1,5.412390343E1
2.089125604E1,1.208952332E1,-1.579569244E1,-5.040795898E1,5.419061545E1
2.090118804E1,1.216931915E1,-1.579868317E1,-5.061325073E1,5.440029290E1
2.091112104E1,1.216117096E1,-1.601643372E1,-5.042233276E1,5.428472962E1
2.092105304E1,1.211663055E1,-1.586032104E1,-5.027917480E1,5.409582182E1
2.093098504E1,1.218640900E1,-1.622902679E1,-5.033405304E1,5.427160188E1
2.094091804E1,1.231742096E1,-1.608729553E1,-5.035263062E1,5.427621345E1
2.095085004E1,1.219081116E1,-1.633133698E1,-5.001940155E1,5.401174850E1
2.096078204E1,1.219119263E1,-1.603524017E1,-5.030072021E1,5.418409877E1
2.097071404E1,1.221870422E1,-1.628128815E1,-4.994112396E1,5.393044538E1
2.098064704E1,1.183747101E1,-1.595924377E1,-5.020788574E1,5.399680521E1
2.099057863E1,1.190331268E1,-1.603723145E1,-5.041798401E1,5.422964832E1
2.100051063E1,1.192940521E1,-1.556531525E1,-5.015246582E1,5.385034424E1
2.101044363E1,1.193995667E1,-1.599609375E1,-5.018975067E1,5.401341179E1
2.102037563E1,1.216535950E1,-1.571082306E1,-5.015336609E1,5.394614039E1
2.103030763E1,1.200323486E1,-1.606620789E1,-5.055977631E1,5.439201838E1
2.104024063E1,1.229000854E1,-1.576320648E1,-5.000670624E1,5.385344610E1
2.105017263E1,1.198170471E1,-1.614356232E1,-5.032424164E1,5.419137522E1
2.106010463E1,1.216110992E1,-1.617700958E1,-5.042803955E1,5.433760582E1
2.107003663E1,1.217450714E1,-1.625759888E1,-5.043549347E1,5.437156561E1
2.107996963E1,1.207668304E1,-1.573922729E1,-5.027278900E1,5.404556284E1
2.108990163E1,1.233739471E1,-1.620894623E1,-5.032235718E1,5.428886514E1
2.109983363E1,1.234946442E1,-1.586237335E1,-4.999008942E1,5.388073125E1
2.110976662E1,1.222642517E1,-1.607067108E1,-5.048822784E1,5.437658588E1
2.111969862E1,1.177068329E1,-1.592859650E1,-5.069450378E1,5.442611400E1
2.112963063E1,1.203924561E1,-1.612089539E1,-5.074997711E1,5.459291968E1
2.113956263E1,1.211054993E1,-1.575492096E1,-5.039295959E1,5.416948708E1
2.114949563E1,1.206742859E1,-1.606600189E1,-5.046760559E1,5.432051605E1
2.115942763E1,1.208478546E1,-1.598635864E1,-5.025539398E1,5.410369975E1
2.116935963E1,1.213831329E1,-1.602023315E1,-5.066030884E1,5.450186613E1
2.117929263E1,1.193410492E1,-1.589111328E1,-5.061480713E1,5.437654864E1
2.118922463E1,1.181906891E1,-1.622029877E1,-5.073442078E1,5.455978311E1
2.119915663E1,1.189003754E1,-1.598053741E1,-5.042591858E1,5.421737575E1
2.120908863E1,1.204660797E1,-1.619698334E1,-5.054343414E1,5.442519424E1
2.121902163E1,1.206922150E1,-1.593541718E1,-5.046001434E1,5.427537817E1
2.122895363E1,1.200097656E1,-1.604225159E1,-5.056172180E1,5.438625733E1
2.123888563E1,1.216111755E1,-1.588231659E1,-5.030134583E1,5.413285649E1
2.124881863E1,1.211590576E1,-1.633551788E1,-5.094309235E1,5.485292130E1
2.125875063E1,1.215415192E1,-1.632216644E1,-5.065961456E1,5.459425862E1
2.126868262E1,1.208638000E1,-1.632579803E1,-5.022384644E1,5.417607418E1
2.127861563E1,1.234924316E1,-1.592659760E1,-5.078582001E1,5.463844646E1
2.128854763E1,1.224656677E1,-1.588648224E1,-5.028793335E1,5.414088064E1
2.129847963E1,1.201142883E1,-1.618214417E1,-5.061761475E1,5.448191567E1
2.130841163E1,1.223548889E1,-1.604427338E1,-5.046974945E1,5.435367059E1
2.131834463E1,1.226167297E1,-1.623733521E1,-5.052828979E1,5.447116437E1
2.132827663E1,1.244062805E1,-1.627034760E1,-5.045795441E1,5.445639173E1
2.133820863E1,1.248423767E1,-1.634675598E1,-5.055877686E1,5.458262121E1
2.134814162E1,1.255749512E1,-1.618415833E1,-5.044734955E1,5.444770648E1
2.135807363E1,1.235500336E1,-1.631702423E1,-5.044403076E1,5.443796127E1
2.136800563E1,1.229779816E1,-1.617838287E1,-5.042291260E1,5.436401408E1
2.137793763E1,1.234707642E1,-1.614991760E1,-5.050114441E1,5.443928472E1
2.138787063E1,1.226165009E1,-1.593498993E1,-5.007975006E1,5.396529749E1
2.139780263E1,1.222218323E1,-1.584373474E1,-5.029042816E1,5.412515920E1
2.140773463E1,1.218898010E1,-1.584964752E1,-5.021415710E1,5.404853501E1
2.141766763E1,1.220349884E1,-1.588806915E1,-5.023339844E1,5.408096194E1
2.142759963E1,1.222862244E1,-1.587947845E1,-5.053136444E1,5.436097713E1
2.143753163E1,1.218546295E1,-1.600627136E1,-5.071923828E1,5.456305858E1
2.144746363E1,1.218593597E1,-1.623458099E1,-5.056488037E1,5.448729928E1
2.145739663E1,1.234523773E1,-1.635372162E1,-5.024720764E1,5.426445412E1
2.146732863E1,1.199089050E1,-1.623387146E1,-5.032894897E1,5.422474659E1
2.147726063E1,1.221852112E1,-1.619424438E1,-5.070582581E1,5.461342857E1
2.148719363E1,1.208728027E1,-1.647358704E1,-5.051731110E1,5.449293656E1
2.149712562E1,1.218943024E1,-1.629044342E1,-5.068336487E1,5.461468878E1
2.150705763E1,1.219122314E1,-1.618531036E1,-5.058696747E1,5.449432513E1
2.151698963E1,1.215505981E1,-1.608469391E1,-5.048442078E1,5.436119570E1
2.152692263E1,1.211525726E1,-1.616423035E1,-5.044509888E1,5.433939457E1
2.153685463E1,1.218716431E1,-1.629013062E1,-5.095768738E1,5.486876372E1
2.154678663E1,1.208957672E1,-1.631740570E1,-5.087068939E1,5.477447063E1
2.155671963E1,1.199742126E1,-1.598707581E1,-5.076484680E1,5.455817428E1
2.156665163E1,1.205160522E1,-1.608860016E1,-5.084614563E1,5.467554087E1
